OP,A1,A2,A3,A4,A5 
+,6040,35432,32516,3586,8468
+,2833,43131,15997,9828,12475
-,17318,0,0,0,0
+,39687,4984,36487,35802,37024
-,24356,0,0,0,0
-,29615,0,0,0,0
-,7263,0,0,0,0
+,41641,31533,18030,18369,47790
-,12893,0,0,0,0
+,38494,1185,14938,18015,5367
+,27402,36780,13715,39076,39451
+,37439,39496,40437,37550,20485
+,16217,387,20217,13045,24568
+,16863,11335,49475,39132,10169
+,45198,32070,4472,7706,40226
-,14153,0,0,0,0
-,21288,0,0,0,0
-,11096,0,0,0,0
-,32660,0,0,0,0
+,43587,6600,7661,10401,17300
-,25308,0,0,0,0
+,15367,15695,1320,29269,20930
+,22825,7635,32520,28677,48281
-,23817,0,0,0,0
+,12648,6629,5509,19832,10159
-,34713,0,0,0,0
+,15436,11410,2541,26320,12452
-,11443,0,0,0,0
+,19299,9361,43733,11124,36741
+,32805,28704,27337,33348,39554
+,33058,13663,8813,47938,21458
+,41069,17280,21106,44965,3957
+,1253,42245,6789,2524,32476
-,28758,0,0,0,0
-,2991,0,0,0,0
+,48068,46657,20634,2271,22246
+,7772,32273,46156,31078,16415
+,1162,47173,10423,14846,39595
+,7243,26342,3641,881,34874
-,22689,0,0,0,0
+,2860,10262,40937,10401,16745
-,8358,0,0,0,0
+,34192,17465,7292,21465,30318
+,22942,42260,49027,32329,24884
-,26830,0,0,0,0
+,36934,44162,5037,7236,30697
-,7010,0,0,0,0
+,47484,22914,39716,20527,24125
+,10212,8145,12546,7775,11912
-,30048,0,0,0,0
-,16135,0,0,0,0
-,8066,0,0,0,0
+,14087,1314,19882,277,36465
-,4792,0,0,0,0
+,20412,7417,46187,6262,26349
-,12254,0,0,0,0
-,6789,0,0,0,0
-,20519,0,0,0,0
+,8332,25539,37546,34291,18172
+,36855,27174,34811,32055,13884
+,45397,11633,36950,48520,18168
+,24071,30087,27320,15168,19554
-,26054,0,0,0,0
-,6588,0,0,0,0
-,1129,0,0,0,0
-,10442,0,0,0,0
-,24416,0,0,0,0
+,31800,9514,41965,11394,46867
-,34835,0,0,0,0
-,5025,0,0,0,0
-,20109,0,0,0,0
+,18116,48665,8729,10937,7773
+,42660,49270,9613,6049,23280
+,14859,35522,5222,47946,39000
+,13927,37382,19011,34612,17809
-,11980,0,0,0,0
+,17828,26146,5037,9208,11877
+,39513,38995,33521,5919,42979
-,12694,0,0,0,0
-,19492,0,0,0,0
+,5897,26855,26809,8554,45512
+,24221,14189,19729,22315,40868
-,26385,0,0,0,0
-,11616,0,0,0,0
+,7882,47736,42976,43688,36673
+,31654,13359,1562,31956,20234
-,30612,0,0,0,0
+,40677,35919,9494,1964,17996
-,20046,0,0,0,0
+,5180,44057,12628,23556,29469
-,13525,0,0,0,0
-,21304,0,0,0,0
+,41658,24471,17678,39027,30140
-,30315,0,0,0,0
-,9732,0,0,0,0
+,16964,12270,13815,25245,26613
-,11151,0,0,0,0
-,9922,0,0,0,0
-,29038,0,0,0,0
+,43299,47708,16788,2084,27323
+,40246,31770,19367,10149,25397
+,13861,23802,31017,6030,33632
+,43972,10590,26038,20912,4642
-,26855,0,0,0,0
+,4809,22781,36607,8858,5840
+,9966,9791,46185,1791,16307
+,48792,747,36759,14361,6623
+,4517,47923,30874,2384,22360
+,26971,43167,29144,6545,28084
+,43251,4917,39042,33911,507
+,29616,12475,25805,47978,31221
+,21960,10765,31341,49709,44666
+,46694,41392,43235,639,49540
+,12699,41459,36912,1000,13695
+,12975,2272,9501,12236,17926
-,5669,0,0,0,0
+,22552,43591,24869,8289,14394
+,2689,20198,35096,39434,34436
+,13605,33359,25097,5663,31052
+,12946,1949,21250,8073,2298
+,22541,30252,47775,17079,5956
-,740,0,0,0,0
+,45313,13290,14265,22074,33315
-,30663,0,0,0,0
+,4766,49021,35342,43447,36699
+,26476,11737,25618,37794,33525
+,43948,31957,17624,43928,8793
-,17150,0,0,0,0
+,32717,20790,38088,49762,40454
-,18260,0,0,0,0
-,26357,0,0,0,0
+,13571,21291,39618,10492,44625
+,34681,38055,11091,5204,27681
+,11011,44446,28080,43901,3465
+,24380,9348,4562,1994,13848
-,6587,0,0,0,0
+,31560,17124,40592,39634,41529
-,5220,0,0,0,0
-,9430,0,0,0,0
-,31711,0,0,0,0
+,3687,40918,6724,8036,29467
+,32196,8265,34292,2382,13732
+,13749,45473,17793,19995,29543
-,5221,0,0,0,0
+,36396,45034,785,35893,11103
+,6310,3732,38832,48103,37037
+,10111,25711,25172,30450,32492
-,19953,0,0,0,0
+,7159,23674,957,18793,36552
-,8133,0,0,0,0
-,31025,0,0,0,0
-,4795,0,0,0,0
+,35067,22947,23632,29691,3095
-,8652,0,0,0,0
+,23258,26569,18800,15102,41091
+,17089,30069,38887,1355,2120
+,27318,47509,9828,26691,28725
+,3266,22392,4860,25771,25442
+,36087,29607,10518,1071,1561
-,6915,0,0,0,0
+,7340,20148,17106,47076,21897
+,35822,20002,10814,29763,23000
+,34514,38399,21005,2711,32475
+,10099,17450,37689,3161,47845
+,20845,12652,18232,42164,22586
+,49817,15663,43655,12294,33865
+,25746,22291,9726,1851,36534
-,3616,0,0,0,0
-,3222,0,0,0,0
+,6807,22206,43192,35053,13139
-,23796,0,0,0,0
-,13616,0,0,0,0
+,36264,2033,19852,3734,48058
-,517,0,0,0,0
-,25785,0,0,0,0
-,30529,0,0,0,0
+,24454,26268,22119,27065,20989
+,46671,10634,45372,2701,13213
-,30265,0,0,0,0
-,4758,0,0,0,0
+,15986,41416,13682,7022,23883
+,33473,30009,46535,14197,39587
+,29992,25842,13149,46258,20457
+,41074,35281,14148,21865,9373
+,44028,34740,34246,43219,3763
-,6877,0,0,0,0
+,17285,47293,1538,40799,15587
-,11846,0,0,0,0
+,22044,41656,32321,24933,37163
+,17606,30460,30141,25619,11305
-,856,0,0,0,0
+,20429,33787,858,25931,49384
+,23941,27649,4289,5264,22602
+,5092,23629,16351,20361,47898
+,8471,24376,4335,24396,6553
-,7109,0,0,0,0
-,18920,0,0,0,0
+,24350,29133,6850,43673,40156
-,20523,0,0,0,0
+,31117,3571,49489,41594,40027
+,6432,18167,47811,36105,44892
-,29951,0,0,0,0
+,35086,16282,34825,45650,35375
-,23608,0,0,0,0
-,29464,0,0,0,0
+,43706,33146,49861,14355,19641
+,2044,2432,26765,7847,19273
+,22823,22656,45035,45242,37507
-,8934,0,0,0,0
-,18926,0,0,0,0
+,5896,40159,23974,16824,26735
+,40561,15325,8980,29506,11073
+,23132,22231,12168,14381,36222
+,10724,16939,2837,43869,34093
+,40813,45716,35409,9667,31257
+,44320,27510,9860,5990,1976
-,1543,0,0,0,0
+,46369,39,46107,28806,18798
-,24391,0,0,0,0
+,26874,13711,4748,9249,19504
-,24519,0,0,0,0
+,44857,32461,40393,48535,18161
+,1074,3576,18091,31429,21765
-,9658,0,0,0,0
-,16872,0,0,0,0
+,31297,48794,31167,7337,34733
+,32826,1108,25596,11799,32242
+,10090,48438,565,46778,19770
+,27348,441,38026,12086,40433
-,2425,0,0,0,0
+,14557,22222,26945,1155,31748
+,43105,13183,41609,48776,7847
+,3421,2580,6276,3862,19518
-,15564,0,0,0,0
+,45155,26830,19657,4926,22685
-,28037,0,0,0,0
+,22332,16174,26711,32119,43558
-,19240,0,0,0,0
+,17812,29981,49598,40846,29803
+,2980,28246,37170,11924,39566
+,40726,25483,17779,3151,1047
-,25152,0,0,0,0
-,9836,0,0,0,0
+,46556,1962,23419,28166,27256
+,1249,12944,44838,30908,9956
+,23954,49398,15422,39786,23358
+,6532,31277,27124,289,8394
-,4895,0,0,0,0
-,18613,0,0,0,0
-,9924,0,0,0,0
+,33895,25218,42455,3256,12312
+,3551,30498,45494,9879,8321
-,31914,0,0,0,0
+,11529,38091,30802,34092,49978
-,32489,0,0,0,0
-,12569,0,0,0,0
+,40469,19330,35198,46028,22098
-,12029,0,0,0,0
-,8370,0,0,0,0
-,21749,0,0,0,0
+,14624,39816,28090,38578,6308
-,21532,0,0,0,0
+,43423,18509,45712,36170,49641
-,5963,0,0,0,0
-,5660,0,0,0,0
+,5418,35492,41546,36239,18870
-,22867,0,0,0,0
-,18606,0,0,0,0
+,3104,22161,18653,18372,25162
-,12460,0,0,0,0
+,1487,13941,6178,43649,6410
+,32649,30075,46244,34729,49766
-,22180,0,0,0,0
+,9840,7809,18883,32154,5255
+,768,48808,38768,18879,17421
+,38210,43094,26642,18771,20535
-,21458,0,0,0,0
+,34276,38993,35767,31054,30243
+,44517,11675,9656,43015,35237
+,24317,44360,12797,4746,41177
-,30939,0,0,0,0
-,22676,0,0,0,0
+,3808,7935,25835,45906,9069
-,28604,0,0,0,0
+,47429,24413,45492,27340,20247
-,25047,0,0,0,0
+,48267,19410,42741,38060,37388
+,34108,41876,34530,3301,34254
-,14049,0,0,0,0
+,15052,37173,32514,31447,23485
+,49890,8011,2625,17070,29912
-,33532,0,0,0,0
-,9492,0,0,0,0
+,38263,6942,30562,3326,47959
-,24367,0,0,0,0
+,14027,28446,29355,46754,45377
+,2399,27345,45444,49778,41892
+,28273,33772,31047,32284,29644
+,33975,36707,16057,46721,20012
-,12696,0,0,0,0
+,18153,43383,19033,22452,23016
+,35376,19162,44119,30090,3340
+,15927,19325,22256,45332,38870
+,1002,5378,18467,34281,27781
-,16174,0,0,0,0
+,6691,7270,32276,2300,16264
+,4995,42580,2669,30930,4731
+,2697,38891,11573,34673,14993
+,4168,38749,23445,33360,1856
+,39718,43075,36098,23323,34687
+,19811,698,38883,37329,14824
+,3805,2882,23059,12801,39844
+,11696,20244,8241,37370,44381
+,42850,24387,21069,32912,4001
-,2750,0,0,0,0
+,35260,48817,8156,29097,9813
-,20439,0,0,0,0
-,1619,0,0,0,0
+,34353,8178,41362,11686,22020
+,5617,22367,40254,17117,23697
+,32496,45789,49414,31021,42778
-,24639,0,0,0,0
+,30546,29983,47569,9324,28492
+,40889,15333,6179,48661,34222
+,35765,368,18351,12120,4671
+,13869,5188,5712,39821,33976
-,17591,0,0,0,0
+,24766,47661,11571,17093,38812
+,6812,12655,44059,30180,717
+,7598,10977,36311,48286,19478
+,11024,735,18491,10200,32453
-,3931,0,0,0,0
+,47865,34774,6397,47249,13438
-,21085,0,0,0,0
+,829,122,22515,25556,2040
+,45214,26433,45027,6247,3380
+,32881,36298,5257,35071,1409
+,16597,10707,19703,9597,2675
+,10521,32491,36742,44537,31114
+,34905,2521,37097,18605,40363
+,22934,19052,5169,35025,44212
+,1017,9679,41677,34418,20825
+,37276,39378,33708,31161,12562
+,28267,30014,34955,33223,31339
-,27148,0,0,0,0
-,30168,0,0,0,0
+,2694,24340,44144,15655,39460
-,30632,0,0,0,0
+,8092,16725,40702,40695,45694
+,29382,16035,23815,11567,30382
+,37240,18486,17597,48272,42756
+,46567,29625,16008,41825,28373
-,17981,0,0,0,0
+,24738,12145,37246,15117,30564
+,35177,28228,33532,14736,13908
+,23529,18668,23303,30355,41944
-,14335,0,0,0,0
+,47258,32098,1595,7889,8386
-,921,0,0,0,0
-,22291,0,0,0,0
+,47057,13805,9116,20797,3748
+,8496,49217,16512,31585,37197
+,23211,2884,12469,6831,49876
+,39086,36976,48594,29215,27301
+,14975,28156,30540,10220,34582
-,6350,0,0,0,0
+,28104,2367,35015,31933,45528
+,42543,27983,22987,48783,3060
-,23271,0,0,0,0
-,7790,0,0,0,0
-,24469,0,0,0,0
-,18943,0,0,0,0
+,33483,13545,24197,30859,38764
+,35749,33794,17057,28902,3994
+,6591,26630,384,10243,22415
-,33791,0,0,0,0
+,46063,2148,29274,7017,11951
+,1332,25197,22656,31628,48888
+,32828,17394,24550,25636,29326
+,2730,19606,30462,34698,4999
+,18520,28973,3741,45759,16651
+,15764,19103,23779,44037,38334
+,46193,49548,47434,29271,7513
-,10160,0,0,0,0
-,1285,0,0,0,0
+,35759,21318,39072,3463,21510
-,29479,0,0,0,0
+,44538,21814,44967,4300,23164
+,46740,21854,36309,1331,11526
-,20203,0,0,0,0
-,11704,0,0,0,0
+,5013,35136,25688,12644,29252
+,35381,1562,39690,36347,46587
+,25427,15630,21199,36745,48160
+,24077,47577,15391,19194,11195
-,31186,0,0,0,0
+,15939,22907,14869,44026,41366
+,33548,39914,42066,38495,6642
-,3468,0,0,0,0
-,9316,0,0,0,0
+,21200,26200,9242,12529,48926
-,23820,0,0,0,0
-,28671,0,0,0,0
-,32581,0,0,0,0
+,26567,20637,27786,12492,47099
+,33542,12978,44208,39586,47950
+,17229,13683,30281,16230,38358
-,21559,0,0,0,0
+,40333,10183,29753,37980,36869
-,4572,0,0,0,0
+,39399,33106,8060,29289,10765
+,9331,28140,24407,49169,23999
-,618,0,0,0,0
-,34967,0,0,0,0
+,25672,9094,16463,7678,32768
+,34182,35619,3622,14223,18694
+,27795,23632,5169,24031,17391
+,36873,14943,46965,31987,39535
+,15687,44108,25199,49733,49935
-,16650,0,0,0,0
+,33290,14662,5034,5902,5278
+,30958,26899,29252,2752,39587
+,24410,42863,48716,21424,3937
+,45551,37460,43649,18262,24672
+,2669,34492,10054,18339,44322
+,28080,1339,387,42265,18866
+,10636,3078,36946,11994,30013
+,2930,46559,45034,36752,38162
+,8466,39745,8032,2779,35066
+,24425,35365,29200,37978,39421
+,22524,15181,30998,24572,1358
-,30471,0,0,0,0
+,41267,15320,4341,42858,44327
-,2769,0,0,0,0
+,46475,14543,11074,48916,33207
-,26601,0,0,0,0
+,29114,3017,35824,35562,31972
+,4416,36363,24447,16025,9827
+,10944,21660,38796,37924,33728
+,6216,3666,49167,8847,27918
+,23631,2652,47433,44873,42782
+,3091,29897,23044,456,18019
+,33132,7179,3993,8224,40551
+,20427,8456,29306,34849,34158
-,26703,0,0,0,0
+,16568,18198,23578,2716,6814
-,14387,0,0,0,0
-,31198,0,0,0,0
-,23820,0,0,0,0
+,15527,42716,25039,45088,27550
+,15850,41911,37310,41189,25259
+,35438,27106,47941,49155,37512
-,8850,0,0,0,0
-,11797,0,0,0,0
+,49959,7916,18652,30286,37390
-,9293,0,0,0,0
+,42900,35486,18400,33904,107
-,4188,0,0,0,0
-,5055,0,0,0,0
+,23549,42361,19214,1406,14684
+,40163,44933,40200,28855,8775
-,21595,0,0,0,0
+,26636,26685,14248,48141,4087
-,13538,0,0,0,0
-,34438,0,0,0,0
+,4489,27156,46496,44867,17157
-,5393,0,0,0,0
+,41252,24886,34938,29871,41355
+,43788,32011,34015,39885,24370
-,9797,0,0,0,0
+,2390,14405,3282,11445,10869
+,28326,43446,3763,38464,333
+,37315,33448,8218,44172,30608
-,26175,0,0,0,0
+,48880,14293,45367,40199,34385
+,3775,40932,8203,12687,27165
+,36311,15055,31504,13094,1880
+,3540,21270,1454,29718,47202
-,15178,0,0,0,0
+,46302,47850,8374,5496,2150
+,32880,23959,15889,34035,24091
-,24487,0,0,0,0
-,25354,0,0,0,0
+,10176,10499,22191,30951,12932
-,15902,0,0,0,0
+,48232,36555,47044,6333,5390
+,25643,12617,48125,2764,44509
+,1109,2072,9927,49382,10651
-,23677,0,0,0,0
+,48304,7509,35509,44443,16144
+,4142,25224,18043,30965,25439
-,13594,0,0,0,0
+,794,19257,20568,13705,7831
+,43360,11674,32485,46966,29619
-,8285,0,0,0,0
+,39605,42892,20750,4661,37929
+,36006,43180,7539,31656,41450
+,22903,9837,44246,49025,1682
-,7455,0,0,0,0
+,25873,33382,36277,40912,47138
+,48007,32421,29710,24568,19163
+,3434,13830,47272,3652,42803
-,2471,0,0,0,0
+,9028,16927,2698,12046,928
+,39903,48040,7283,32352,6361
+,19702,7584,49401,20039,24605
-,19980,0,0,0,0
-,10053,0,0,0,0
+,21133,12953,19815,26893,5847
-,19320,0,0,0,0
+,40997,5942,43842,29734,21545
-,6766,0,0,0,0
-,6526,0,0,0,0
+,13372,12701,26762,27809,14189
+,42511,3262,30976,18660,18392
-,22482,0,0,0,0
+,17134,39943,8824,6528,20122
-,25119,0,0,0,0
-,25631,0,0,0,0
-,537,0,0,0,0
-,26653,0,0,0,0
-,8166,0,0,0,0
+,31199,49319,35152,5279,38206
+,42567,12301,41731,20476,39260
-,4446,0,0,0,0
-,25174,0,0,0,0
-,29779,0,0,0,0
+,11177,945,36662,32614,42379
+,22096,8131,7746,1894,39500
-,8958,0,0,0,0
+,42258,37962,44160,13924,31318
-,26269,0,0,0,0
+,25471,36575,14634,19552,44065
+,33404,42608,21580,41314,44741
+,23078,8300,45096,11448,44317
-,13473,0,0,0,0
-,12658,0,0,0,0
+,11821,7889,27658,18536,25721
-,18449,0,0,0,0
-,649,0,0,0,0
-,34552,0,0,0,0
+,46618,5,27496,13539,18106
-,22783,0,0,0,0
+,31234,32273,34411,41450,31776
+,43143,36236,28622,44133,23861
+,15848,15489,15754,10682,4247
+,29121,18468,18355,2876,45366
-,27903,0,0,0,0
-,7298,0,0,0,0
+,12617,30694,14948,20309,32209
+,45754,18559,40688,32880,1053
-,1991,0,0,0,0
-,22115,0,0,0,0
+,3572,40557,11828,37479,28178
-,9428,0,0,0,0
+,21875,17833,14055,33520,4822
-,2823,0,0,0,0
+,1304,17297,11894,28532,47408
-,31876,0,0,0,0
+,5126,44766,21465,14409,27838
+,44496,44042,22971,11890,47223
+,33545,47232,25427,15232,45617
+,18351,1529,35293,23034,4820
+,33912,47063,20091,41970,15686
-,16131,0,0,0,0
-,1200,0,0,0,0
+,37803,19390,796,16396,21017
+,12269,6130,8281,26629,41933
+,24652,49288,14649,46692,34704
-,14773,0,0,0,0
+,24040,33499,10159,683,46419
+,14090,29078,18855,24795,38194
+,22341,12180,28227,42207,25757
-,13615,0,0,0,0
-,11549,0,0,0,0
+,12206,46159,7462,10531,40443
+,12091,35171,2231,39981,44114
-,370,0,0,0,0
+,10555,33769,5968,11144,48583
+,40260,26678,32183,31152,41796
+,43239,30276,25618,44046,11726
-,3923,0,0,0,0
+,28938,114,42432,26422,3306
+,11991,8854,46385,22866,43179
+,7879,19053,11946,32869,45291
+,34521,2807,43071,24750,42983
-,25786,0,0,0,0
+,19770,12416,7523,20194,43377
-,2361,0,0,0,0
-,33272,0,0,0,0
+,49637,3808,15426,5767,19749
+,26668,20406,16860,2379,35879
-,24164,0,0,0,0
-,23275,0,0,0,0
-,3325,0,0,0,0
+,25029,26012,41067,4935,22505
+,28523,15043,22192,41620,9545
+,44011,10411,43215,2505,21346
+,44422,40482,27998,46285,33050
-,24947,0,0,0,0
+,28492,42323,20377,12305,25275
+,18989,41491,3160,36025,38810
+,5532,12682,1391,11232,34661
-,11050,0,0,0,0
+,13718,15691,23814,28496,33251
+,24307,23021,30263,33488,9032
-,34037,0,0,0,0
-,19691,0,0,0,0
+,35380,39795,8228,4122,42298
-,12864,0,0,0,0
-,17675,0,0,0,0
-,28545,0,0,0,0
+,17294,36062,17574,43788,27672
+,13403,8731,30575,39544,38474
+,14723,15397,7886,33743,29011
-,14672,0,0,0,0
+,32411,1747,48977,24380,39923
+,38720,39814,46899,39521,12093
+,23326,35745,35074,48760,21461
+,18456,33654,30823,25187,23696
-,32538,0,0,0,0
-,32658,0,0,0,0
+,15004,45575,21829,31347,6171
-,34600,0,0,0,0
+,15775,30115,45246,15525,24431
+,7452,22898,46272,130,36172
-,12880,0,0,0,0
-,22126,0,0,0,0
+,33567,24273,4197,35425,681
-,30551,0,0,0,0
+,40006,11629,42284,25985,31622
-,31677,0,0,0,0
-,25510,0,0,0,0
-,26428,0,0,0,0
-,24942,0,0,0,0
+,21714,38959,32517,7445,21389
+,16605,15245,332,30904,35482
-,5350,0,0,0,0
+,32902,6550,5277,25613,48018
+,47802,46545,41549,14527,27194
-,7686,0,0,0,0
-,3973,0,0,0,0
-,31439,0,0,0,0
+,46241,6587,35770,42952,43789
-,29706,0,0,0,0
-,32675,0,0,0,0
-,30956,0,0,0,0
+,36599,10100,4823,29886,20041
-,20108,0,0,0,0
+,33372,9256,2265,19466,4106
+,14865,23363,48943,10096,35545
-,1806,0,0,0,0
-,17858,0,0,0,0
-,6035,0,0,0,0
+,386,11745,19693,22800,1890
-,19735,0,0,0,0
+,47517,9194,1141,20934,37776
-,2553,0,0,0,0
+,18188,11096,49483,10684,28590
+,44117,43480,17260,30832,48159
-,19025,0,0,0,0
+,15791,3870,34036,17631,31344
+,20021,27592,8267,16516,15905
+,25068,18260,35260,9340,40310
+,1065,33802,41727,19019,16372
+,6944,44780,44861,39758,16356
-,29780,0,0,0,0
+,6631,10755,49786,41667,7194
+,8314,32991,15599,31653,15683
+,24042,23416,23377,36960,37132
+,27939,46550,31506,26757,11433
-,5908,0,0,0,0
+,10012,6659,16706,24865,47755
+,45589,6632,28975,35860,25736
-,14177,0,0,0,0
-,8902,0,0,0,0
+,14536,22659,31099,39602,47676
-,31805,0,0,0,0
+,13128,34399,20006,19128,39846
+,33369,36412,1136,13861,49011
-,26749,0,0,0,0
+,49672,42926,21954,11295,44978
+,38429,24418,538,20172,14595
-,18116,0,0,0,0
-,6488,0,0,0,0
+,4860,7248,36167,46315,3141
+,3634,8351,44736,7975,3347
-,25402,0,0,0,0
+,44925,30503,25468,6253,47341
+,11202,12164,41723,46115,28717
+,427,19258,40724,21104,12849
+,33434,40734,41231,32862,35930
+,14537,23707,10577,9135,7064
+,38035,28380,39343,14714,16689
+,30156,1703,38001,7838,24026
+,1268,32912,46147,20231,45826
+,20686,129,8214,49270,1484
-,30377,0,0,0,0
+,36067,31771,22853,36853,25373
+,37593,26964,23757,23094,9763
+,19893,32153,644,13765,16012
-,19731,0,0,0,0
+,45829,20868,38630,4148,19192
+,31285,23646,29964,42543,39935
+,38261,28558,48687,26941,18623
-,20147,0,0,0,0
-,16301,0,0,0,0
-,684,0,0,0,0
+,36302,19442,18701,38307,36044
-,2987,0,0,0,0
-,3244,0,0,0,0
+,14011,2763,45692,10972,46661
-,14921,0,0,0,0
+,13566,20615,37430,10708,44633
-,23220,0,0,0,0
-,33163,0,0,0,0
+,20367,15051,40481,13633,30901
-,33605,0,0,0,0
-,26710,0,0,0,0
-,27407,0,0,0,0
+,35348,46139,7683,16414,11101
+,24058,8209,28984,30450,43986
+,13603,38372,6460,31597,15547
+,49992,26567,44764,760,21615
+,37473,24077,16534,49465,21934
+,43867,37486,44085,35164,2345
+,23870,33756,36801,852,6389
-,21608,0,0,0,0
+,31561,7585,35790,15997,14654
+,17105,30466,7181,47545,2262
+,36146,37859,43637,30908,11708
-,24755,0,0,0,0
+,2907,35143,37684,47140,22240
-,13714,0,0,0,0
+,15932,3336,40448,25048,14299
+,19995,24609,46618,17719,20285
+,11585,14372,46000,26247,17828
+,43957,24850,19238,30952,10524
+,12010,23850,3786,22185,32222
-,15511,0,0,0,0
-,6099,0,0,0,0
-,2468,0,0,0,0
-,6965,0,0,0,0
-,33451,0,0,0,0
+,36549,2276,10930,30359,32471
+,47642,35634,35514,2588,3325
+,39716,17840,21322,48095,3461
+,33627,33784,31786,49931,45214
+,28780,12221,46716,37880,26177
-,17815,0,0,0,0
-,8300,0,0,0,0
+,16954,7296,9975,11591,13612
+,47008,36285,48238,20592,6305
+,43498,21497,49325,23399,20075
-,5531,0,0,0,0
-,23005,0,0,0,0
-,9302,0,0,0,0
+,35428,37126,42081,25309,49020
+,9936,49579,5497,17267,29047
+,37418,36331,44944,41899,30077
-,29957,0,0,0,0
+,31164,41403,44003,1871,27364
+,36996,14262,48502,15922,35968
-,28209,0,0,0,0
+,11491,27508,19979,4468,39345
