OP,A1,A2,A3,A4,A5 
+,6612,26373,9166,6759,46607
+,12624,46721,46771,37112,21384
+,46761,12345,31752,33220,31537
+,27029,1793,41040,7804,14417
-,6604,0,0,0,0
+,26375,426,48926,824,3474
+,24518,43975,11546,17839,45759
+,44483,23630,19974,30510,49043
+,2457,38797,36111,22438,15949
+,2727,10663,48202,24216,7615
+,40962,16582,45604,36617,14535
+,29313,41558,3814,12578,13976
+,19952,30377,28218,35834,46919
+,18698,35072,29627,25157,6610
+,47753,46629,10186,32571,28376
+,11052,38761,21863,2324,17702
-,794,0,0,0,0
+,37863,27355,24101,40378,46860
-,9355,0,0,0,0
+,9055,48431,26762,1570,21241
+,27611,33547,28205,13504,32558
-,2850,0,0,0,0
+,27720,28637,5411,46314,12614
+,5145,40430,13987,17756,30590
+,25891,6734,8404,2026,24637
+,12793,6699,46073,39693,37293
+,7495,3512,10484,18116,7872
+,42438,29095,13981,36779,10936
+,3734,31110,13131,30107,12645
+,31035,44525,32690,14632,5736
+,44375,23789,26963,17084,19723
-,1454,0,0,0,0
+,22559,32357,47026,11982,14864
+,2101,32120,25835,28466,5430
-,8559,0,0,0,0
+,14571,49502,7203,26515,47493
-,5688,0,0,0,0
+,30130,31674,38920,32611,4477
-,2529,0,0,0,0
+,9613,30721,3499,49439,28797
+,47737,1857,22269,11973,5267
+,40996,32792,7755,12266,3559
+,21260,18096,13650,25758,13048
+,39933,47087,22784,19226,22321
+,19784,43652,46914,21411,3785
+,17988,25073,48647,41184,49902
+,33874,49163,31637,22813,37505
+,799,5879,28934,14673,819
+,39011,39512,37127,46418,46522
+,20578,11323,7837,44570,48696
-,4688,0,0,0,0
+,45340,501,10823,39865,22045
+,22613,40560,22827,840,26164
+,44325,43814,41289,13923,38029
+,9771,15673,515,25655,48801
+,30519,11924,28544,40509,48675
+,24314,40669,13171,16592,36272
-,6536,0,0,0,0
+,38103,33070,47116,9711,25992
-,3236,0,0,0,0
-,5745,0,0,0,0
+,14228,5051,11222,45692,34358
+,31667,49300,38139,35896,33196
+,47694,6011,2394,10583,39883
+,17922,28090,30629,2003,14439
-,4045,0,0,0,0
+,38157,14715,4802,7722,16225
+,10679,5514,41943,10426,6880
+,37400,40854,28748,25619,13947
+,30482,23785,27769,14495,40312
-,5092,0,0,0,0
+,30066,44690,39330,41561,29236
+,7820,47387,49287,25357,27783
+,37765,24101,23840,13061,6801
+,34602,11848,41688,2073,24528
+,42330,40977,25365,27568,44649
+,28281,38256,28284,43438,39924
-,4251,0,0,0,0
+,9139,39328,8361,20016,34878
-,4369,0,0,0,0
+,32360,47282,21269,27322,14248
+,8801,6586,49626,20340,28611
-,8352,0,0,0,0
+,12892,775,47252,26758,7247
+,22984,20100,25000,15816,2899
+,11177,16222,44996,15761,14463
+,12664,15736,11796,32214,29378
+,31693,46637,19239,9529,5785
+,31347,273,9035,40362,46003
+,6385,32193,12196,22424,48792
+,18025,8923,26034,48948,6016
-,1532,0,0,0,0
+,33386,1225,2152,31203,36306
+,16025,18700,34182,19972,11666
+,22745,1370,14171,7435,24389
+,7056,16184,14731,40701,42893
+,46804,47991,9518,40330,17580
+,6689,41345,41393,48853,19045
+,35883,32068,32970,14051,36818
-,958,0,0,0,0
+,7306,30078,32917,35033,19751
+,21325,11360,45532,26327,2966
+,10533,23804,15719,36665,47897
+,36930,24009,16412,44920,344
+,8831,40528,10501,26264,5894
+,15040,1356,16591,1382,45696
+,44041,45257,48471,2874,32268
+,14999,31832,24064,14847,2159
+,36179,29649,17246,301,40423
+,22648,3713,49806,32542,34820
+,18161,14724,5496,35960,32426
+,25972,19577,19710,49655,44864
-,9100,0,0,0,0
+,36129,4420,3615,36247,6356
-,9442,0,0,0,0
+,20869,37390,43512,28616,41132
-,7827,0,0,0,0
-,610,0,0,0,0
+,23009,10845,7678,17559,21459
+,13253,45905,4489,11072,3055
+,36644,16235,669,30073,3537
+,5750,23938,43632,31830,9611
-,4168,0,0,0,0
-,2837,0,0,0,0
+,40373,29227,32226,39630,3882
+,7939,40526,3117,49112,48360
+,11858,46079,15241,37010,42738
+,9197,25604,36339,10420,48969
+,27780,31945,1109,24691,45535
+,29219,22833,23301,18343,46277
+,7746,28477,44906,28537,972
+,38818,44901,5943,27661,5401
+,31970,28113,4974,29935,19172
+,20440,25331,23408,21281,47777
+,45477,4686,3375,33035,44094
+,42657,8686,16611,35395,14360
+,28332,36556,10040,22877,44153
+,16417,12613,23531,20591,17272
+,35605,28798,34456,613,1155
+,9512,45335,33291,19360,11372
+,15372,12850,23259,15376,2245
+,3540,46821,46682,28427,29865
+,43474,26142,48019,49492,45005
-,2093,0,0,0,0
-,4849,0,0,0,0
+,3371,30568,6391,15069,21665
+,6128,38402,39530,42183,44491
+,48239,34690,22494,29323,41404
+,41303,15923,34917,35918,16630
+,1395,32824,568,6949,32611
+,40585,17644,7642,10363,618
+,19335,49862,13600,7505,21863
+,43553,49168,44473,3395,22427
+,3550,3982,17271,33887,45199
+,39589,40505,7260,14680,27002
+,5244,42789,31406,7148,21887
-,4467,0,0,0,0
+,11496,8513,6726,17228,27040
-,546,0,0,0,0
+,13295,35187,20854,10530,47594
+,49818,13254,40731,1658,34918
+,29202,28446,13280,9990,41266
+,10750,12050,27507,2130,15041
+,14360,16093,27964,7228,31549
+,49477,37503,30797,39967,18873
+,33447,13036,12559,24628,22132
-,1850,0,0,0,0
-,1435,0,0,0,0
+,14880,7270,32069,28551,17169
+,40988,38555,20012,46353,34994
+,10981,6762,34239,35899,3904
+,37483,9805,1300,10013,10764
+,44160,7878,39336,20788,30165
+,33401,4774,29257,643,16849
+,17466,28526,7803,14086,15889
+,6847,26236,37059,30421,34697
+,43324,228,40070,13333,38730
+,1296,12903,27978,31206,14555
+,24613,31631,35299,45195,10320
+,31001,18167,15248,7187,22810
-,5680,0,0,0,0
+,46393,2180,36727,23524,13495
+,3837,38559,25188,23803,28610
+,39670,17109,47801,45866,16968
+,36409,25259,37088,26448,26060
+,12072,44975,8812,47335,3849
-,5785,0,0,0,0
+,27352,36780,16704,1390,42009
+,9498,39219,26322,34056,35794
+,29306,28883,37843,4935,31867
+,1625,10487,27856,3327,22492
+,33480,18545,21916,2791,16137
+,24158,31701,46258,7454,26119
+,44780,36634,47356,24411,17057
-,5680,0,0,0,0
-,7917,0,0,0,0
-,8410,0,0,0,0
+,21217,17335,32377,25194,18882
-,8016,0,0,0,0
+,20857,19382,34841,2643,29609
+,27234,8933,49754,23945,8313
+,14041,13912,10250,6019,10706
+,24284,20086,4842,18219,35714
+,32990,41793,35158,39519,9983
-,5199,0,0,0,0
+,42519,18453,34858,42094,38825
+,5643,49582,42578,24804,18425
+,1153,20405,32595,44803,21697
+,33121,41304,26146,31379,42349
+,44004,41483,26656,24087,47400
+,20351,48536,12433,22522,45769
-,4722,0,0,0,0
+,44557,26734,28634,6221,45054
-,4430,0,0,0,0
+,2542,47378,41526,20414,38825
+,11966,38131,31969,20019,46690
+,34512,40637,34884,13359,38328
+,32298,37510,39922,17457,11979
-,3104,0,0,0,0
+,24071,34065,34943,8326,35540
-,2289,0,0,0,0
+,9722,6890,40032,42648,38570
-,7077,0,0,0,0
-,9227,0,0,0,0
+,18624,8731,46204,13126,9164
+,11979,7905,37382,13267,16597
+,21967,28543,45240,33888,48667
+,45833,21281,9075,25231,32676
-,5013,0,0,0,0
+,8860,45634,38366,37078,36306
+,11783,27627,2514,6238,11033
+,28841,42827,36622,26791,49565
+,30175,17245,17842,28352,30944
+,44559,12033,20584,26981,12506
+,33574,48568,14341,17755,16381
+,23312,36782,47500,33109,23054
+,21021,42548,8561,34611,12604
+,20295,46418,2243,27342,30125
-,8385,0,0,0,0
+,27066,41796,14017,22325,38555
+,21919,36194,3161,13494,24334
+,12560,32172,2763,36925,11853
+,49354,35460,18255,25367,14806
+,8715,42165,47730,41515,6884
+,12084,3030,28145,27666,16544
-,32,0,0,0,0
+,44663,24070,16433,5650,23279
+,15008,48509,9497,11168,7362
+,33653,2422,23517,29363,29685
+,33851,34404,6866,42577,27421
-,5973,0,0,0,0
+,49609,48665,42295,28542,5317
+,43067,11876,9894,16283,16794
-,7993,0,0,0,0
+,8752,25171,46602,47916,21212
+,4310,22271,12480,11678,811
+,26549,35888,41359,26937,39722
+,38293,31769,42497,22209,5120
+,12540,12129,19225,25796,38421
+,30414,20255,827,6906,16776
+,49410,43276,6151,45755,22861
+,33772,27324,6241,5922,31240
+,15103,26572,38473,49525,18153
+,22747,2723,14390,43571,47304
+,142,7136,40466,44970,36882
+,17910,30430,36801,7551,17666
+,32768,24020,42358,25091,41930
-,545,0,0,0,0
+,44921,7519,26650,3662,36795
+,29031,8744,48006,16237,45623
+,49538,33405,38814,5429,35275
+,42515,32969,39735,1765,21567
+,42960,21050,22694,33123,36474
+,46835,19398,34230,44597,14628
-,741,0,0,0,0
+,49226,11489,35222,49836,39096
+,26229,13422,34557,41738,14667
+,9198,23075,22659,13410,28703
+,6570,32233,13991,33285,29398
+,11234,27673,49967,6734,46
+,41054,40492,2893,1088,43534
-,5517,0,0,0,0
+,9945,48740,35943,18387,18285
-,6659,0,0,0,0
+,15344,2964,13833,40240,29412
+,43695,4284,27705,9943,42647
+,12955,1862,1756,32841,18842
+,17403,14999,7464,5564,7095
+,46921,13500,32483,6162,40618
+,22340,33442,3865,3199,6687
-,1371,0,0,0,0
+,39264,48775,23317,602,22502
+,14990,3703,32399,2745,37940
+,48765,26439,2305,38412,9615
+,23922,35586,45763,46894,23422
+,21560,21435,32523,5832,17715
+,38255,8342,13190,9226,23959
+,45406,3720,46015,27774,49113
+,13871,40407,34075,41750,16383
+,4612,44903,46837,37583,2139
+,5822,10434,13977,18959,28501
+,46506,39536,20348,31617,35163
+,35627,32474,25514,48184,36121
+,14573,11982,48452,7786,44219
+,32953,31248,24693,22701,27409
+,46273,19569,34481,34479,16371
+,33525,25105,36795,36522,33222
+,7105,21072,43446,44457,31957
+,10967,14525,19888,4257,5592
+,31439,21915,824,49289,29890
+,6322,31389,15757,3634,21211
+,30808,25943,27672,46579,23154
+,36211,6930,10271,49178,1602
+,18859,41663,29887,3109,10973
-,9746,0,0,0,0
+,13412,12082,16453,47753,48168
+,18344,18700,7915,30719,863
+,7981,16987,45606,26821,25212
+,17775,26841,46638,33642,44857
+,7678,3419,755,27451,16384
+,18661,10981,15057,19491,46850
+,26706,40722,17973,10989,22507
+,18466,4460,19682,20526,32839
+,29084,34533,20445,41055,6751
+,21508,24549,14898,19690,2711
+,36974,28893,42247,11418,29635
+,276,37751,45601,29618,10103
+,15022,9249,7761,23433,1866
+,4662,5435,551,37208,17103
+,5247,24014,42585,49067,3148
+,37558,16305,29171,34870,5750
+,6502,11159,16589,39490,2074
+,9157,34628,46618,15605,18465
+,17711,39118,13340,40379,12469
+,45731,36041,26541,44608,13249
+,27434,34067,9988,36265,6046
-,4349,0,0,0,0
+,43251,38904,42942,23590,3722
+,32417,7023,15644,45712,38729
+,28660,2681,47093,32679,49544
+,31581,18592,7137,33900,48636
+,14894,39482,3731,48001,38808
+,26907,23341,6324,38424,45913
+,30258,19479,25795,5794,11121
+,14969,42643,40045,49565,1516
+,6100,16280,43169,7628,11430
+,24281,46328,21377,14570,37818
+,21151,10793,13194,35440,28552
+,15935,45925,21296,27897,37471
+,29027,18826,17928,11419,26973
+,744,13881,14157,20168,42088
+,38036,10166,34961,20678,9315
+,41725,34766,49731,19349,41141
+,18135,19449,35287,43664,27798
+,43192,9358,45146,19007,48926
+,39575,27195,2180,8926,24892
+,7082,8106,4263,13862,33277
+,14703,46205,10771,9031,24434
+,7731,25403,44694,18150,34570
+,20078,13034,17051,37458,21274
+,37566,16796,15080,4207,16019
+,25047,48659,45863,37607,46852
+,4849,31353,22413,8197,43315
+,45470,44949,30046,46630,9969
+,34244,20235,39805,34742,3861
+,8711,18104,38862,35169,23982
+,31305,3566,6580,33402,13889
+,24423,16604,20362,4294,35214
+,39271,27197,41829,42614,24476
+,29233,44651,2722,18595,36161
+,15524,5820,15976,36087,41566
+,29055,9899,49377,49746,36328
+,20219,23116,32982,43526,39188
+,43660,32151,3245,7790,47453
+,3978,43141,14292,26300,27508
-,2000,0,0,0,0
+,43902,28837,17229,14804,44329
+,5665,18308,6614,15374,7163
+,9685,45810,10988,25700,7831
+,49757,13210,24588,25072,46889
-,6825,0,0,0,0
+,22229,39801,18996,13309,8162
+,36187,2223,29686,18768,31312
+,43724,44802,22878,11727,22877
+,15612,6154,385,23875,22748
+,890,18527,20589,23823,2817
-,4413,0,0,0,0
+,16184,25491,43196,38435,41761
+,26813,17013,49305,16679,11065
+,7573,10801,47153,30164,24773
+,10322,49975,7847,6349,46544
+,42689,24927,46797,27918,14233
+,5191,43709,3207,6312,49091
+,33969,25951,2654,29923,45516
-,1244,0,0,0,0
+,13990,6226,555,42896,9332
+,4259,112,12340,25201,48167
+,18947,7510,15810,32225,49546
+,29714,31787,4216,33128,20030
+,10416,22872,37006,9587,36359
+,40212,43356,5028,4134,42504
+,35792,22606,43387,1478,322
+,2635,36445,33752,6668,11960
+,17314,1487,49710,28274,45125
+,40768,3399,32655,47452,31203
+,45240,17852,24199,13481,44227
+,2083,13998,28971,36232,1123
-,5218,0,0,0,0
+,19965,22962,6625,31815,41521
+,1526,23681,12002,30189,27261
+,8804,9402,19341,36604,7878
-,1791,0,0,0,0
-,5586,0,0,0,0
+,27857,43419,32486,23975,18543
+,49261,15002,18215,22945,4974
+,44987,40597,31331,22945,13893
+,42043,38251,30227,10700,13003
+,21519,8113,36519,38424,1179
+,34634,17807,35604,48285,46038
-,7338,0,0,0,0
+,21210,39769,1096,45535,1117
+,11811,4438,20516,47526,25146
+,31850,48719,13511,30533,29632
+,35631,28858,33895,47311,24877
+,49908,49743,2376,1459,1528
+,10594,22068,35117,26340,19340
+,26935,45753,30018,45129,9326
+,3121,15004,29008,30247,48434
+,8928,7403,36518,30147,726
+,30138,42102,49340,6696,36466
+,14161,27295,19622,2681,7745
-,4626,0,0,0,0
+,43414,15504,21447,18292,34859
+,31893,39856,5981,7091,3685
+,34094,49776,17193,17429,31964
+,5440,25868,18260,47852,813
+,35278,9560,44080,30834,26416
+,4060,29839,15139,46767,17157
+,46308,21362,39962,17919,4043
+,33883,17504,29457,23442,2343
+,8786,32952,25430,11552,22136
-,7943,0,0,0,0
+,43688,19340,8442,22661,22189
+,20068,37662,45256,2454,34730
+,20987,24253,23231,7721,36387
+,49918,31467,43664,29379,8433
+,24184,213,11825,45937,26650
+,19509,39954,9100,38261,18740
+,30209,26076,2276,39251,14400
+,7504,38225,21939,40949,24318
+,38328,40526,20106,48635,5125
+,32900,33472,18372,15846,2207
+,42644,42451,41516,23109,48419
+,7569,7419,33726,38688,41808
+,45711,32502,12250,35432,31097
+,1654,34645,8991,41739,27631
+,28413,25481,10734,40595,26374
+,2475,27355,20647,49695,9177
-,3431,0,0,0,0
+,21418,14800,5079,47237,33042
+,34269,21341,24839,8864,10055
-,9763,0,0,0,0
+,41426,12945,17171,13106,46459
-,9175,0,0,0,0
+,16533,23635,39761,27904,39723
+,35407,8248,34090,42567,152
+,23803,43657,17277,8365,12071
+,35930,38086,18175,30125,14153
-,8406,0,0,0,0
+,29059,47060,24009,27575,46907
+,38923,15673,42873,37594,37531
-,8049,0,0,0,0
+,24497,48814,6865,17391,32100
+,36744,47038,27204,8580,8904
+,4058,33964,37803,4770,36888
+,9654,4908,12369,837,7876
+,30204,12877,29740,43002,42873
+,40673,49426,49590,10203,27617
+,18168,28145,45647,19894,29867
+,18545,12187,30906,30565,41570
-,284,0,0,0,0
+,11199,10120,45009,36211,36263
+,45097,48009,21784,14686,25771
+,25344,41978,33050,8662,8231
+,34303,24837,25785,37768,22301
+,17750,45139,33239,48622,46795
+,14435,22751,16227,6469,21738
-,9390,0,0,0,0
+,5615,5727,2763,27632,32316
+,34791,43745,7144,19434,35600
-,9387,0,0,0,0
+,36006,28898,43140,43920,33635
+,36067,41394,6592,860,31709
+,6162,36919,33025,29298,9805
+,16051,49364,2879,685,18893
+,18343,34686,8621,34456,3393
+,9424,19530,18298,43261,2234
+,42581,45722,1093,21490,47834
+,46092,34412,35998,44516,7770
+,20776,752,48359,19562,16246
+,42971,8903,22003,24525,15510
+,35003,15953,17882,27779,22345
+,32731,16810,18199,14557,5619
+,25438,49393,1391,18322,3068
-,9532,0,0,0,0
+,49937,11391,401,2176,35999
-,2617,0,0,0,0
+,14726,43067,27837,4198,14265
+,38634,20849,19840,26420,34062
-,4843,0,0,0,0
+,48403,32339,35296,26678,29719
-,43,0,0,0,0
+,41232,28528,39914,21572,5067
+,19615,45131,29129,46359,13229
+,26527,40868,46005,25379,6334
+,22121,38116,43024,20720,21165
+,6993,31376,41961,4055,8493
+,31155,17369,45741,21386,10721
+,31818,32168,35896,19932,47978
-,1023,0,0,0,0
+,30751,35637,7515,40017,28621
+,17700,29596,15541,14457,190
+,40426,28597,6391,18045,30525
+,22294,26947,18130,18456,14069
+,9028,38748,17885,34772,41482
+,26500,26347,9076,29747,22352
+,20753,847,279,354,34758
+,35808,19633,48463,16228,20883
+,3112,45494,6988,6627,9117
+,13655,21145,45848,46490,4058
+,34422,4621,38530,40117,12522
+,42467,40164,34546,37028,1028
+,909,8422,9957,37678,27748
+,31663,3046,40145,15676,32951
+,32473,35026,45797,19872,4008
+,24334,20515,21987,15991,3456
+,34132,10163,17308,13676,6336
-,2028,0,0,0,0
-,2556,0,0,0,0
+,6347,38513,25010,29702,39774
+,40435,2477,9032,4895,49693
+,19111,21186,28336,14692,2041
+,3976,27999,44610,24112,40569
+,21920,17925,48820,37488,38773
+,8441,37465,4145,17429,10954
+,21183,19550,5017,35756,33948
-,9723,0,0,0,0
+,38079,36618,40605,28098,9478
+,25716,617,32690,5797,25843
+,31244,42050,6960,17319,30910
-,4131,0,0,0,0
+,7781,38636,42287,5565,25559
+,39687,42707,21947,39431,25773
+,14950,261,5875,49582,49418
-,2980,0,0,0,0
+,7089,15055,34010,6078,13212
+,28878,5554,2426,12994,15909
+,802,5135,32382,8468,39007
-,972,0,0,0,0
+,7373,9184,30681,19762,5359
+,47621,34030,11560,15471,14204
+,33062,47824,10409,42943,40024
+,12796,24712,1132,16522,16213
-,5117,0,0,0,0
+,963,20554,9932,21152,34253
+,12616,25747,32334,25374,29980
+,3808,47471,13177,42501,48807
+,19874,13680,49725,14741,7663
-,3592,0,0,0,0
+,38890,19316,41894,5900,13509
+,21792,5513,44372,32750,4151
+,42168,24819,19959,5388,42331
+,42370,14205,45366,42295,7829
+,32345,17037,7465,5467,20563
-,9335,0,0,0,0
+,32605,32622,31282,34,38380
+,39319,32735,11507,40167,32017
+,43183,29663,43100,32200,30698
+,81,24369,45975,45329,13014
+,36344,31868,3356,20657,31099
+,38330,9513,7408,19687,4177
+,47124,16938,6228,6742,17442
+,2932,32031,1353,1970,36848
+,10422,6708,12225,15888,40445
+,27922,14562,10348,16897,34170
+,8496,37368,7309,26319,16621
+,7996,3640,25643,5874,23726
+,24825,46557,31367,9150,23212
+,29148,24925,37049,17724,42810
-,2828,0,0,0,0
+,37321,40952,8510,17924,2420
+,29378,9957,7230,42427,33505
-,4268,0,0,0,0
+,12238,8350,47541,36715,26599
+,28137,4120,35673,2857,3495
+,28322,25815,11027,17714,46433
+,16580,24977,29907,20302,44046
+,9296,15253,44139,10430,13222
+,39682,31273,49153,37941,29957
+,48638,11606,42533,49419,38426
+,38410,1501,23674,10297,22444
-,486,0,0,0,0
+,15378,12265,6704,25466,42648
+,9931,688,15621,37581,35849
+,5257,38564,26777,29663,7271
+,29113,18026,18625,29348,37755
+,19655,15277,7743,14390,7821
-,3889,0,0,0,0
+,6161,19218,3597,5504,25721
+,23659,15339,25765,31926,5746
+,23442,48116,34715,35845,2865
+,903,15662,30618,39666,33121
+,17646,32456,20835,28511,35752
+,13124,26156,19532,18587,48501
+,6068,38691,25331,40518,14573
+,37692,30773,46436,44344,21947
-,2914,0,0,0,0
+,49677,40692,26591,40696,44689
+,42250,22215,23254,27670,46165
+,37771,30586,28936,14678,1517
+,8236,28228,47520,8881,2531
-,8110,0,0,0,0
+,42930,32147,15641,34548,46910
