OP,A1,A2,A3,A4,A5 
+,33655,25109,49639,5798,10571
+,24330,4270,15899,270,41840
+,28779,38495,6363,26987,28715
+,12028,8898,12410,34083,20554
+,5452,38396,4585,29010,38295
+,16338,11252,44841,43017,33835
+,47987,29552,25456,8277,24039
+,32749,21067,44423,27578,13556
+,3305,27293,32788,23280,6916
+,46886,32864,46888,32886,39608
+,12453,21530,48521,26095,17689
+,35976,41828,4242,26567,21179
+,25664,34857,31014,16628,12223
+,9038,34968,36809,21538,34687
+,33612,26287,21168,27396,6426
+,13321,40976,32125,4490,36248
+,19414,13871,23130,36648,32428
-,885,0,0,0,0
+,6309,39721,8732,5904,31356
+,24202,8852,45756,17682,31779
+,19453,47026,29937,40438,48982
+,23807,9006,27257,11133,18728
+,21319,35379,12430,21653,14584
+,2524,10054,4115,10123,8243
+,26414,7009,1428,6103,46902
+,20811,5923,30275,29418,20975
+,742,46761,42485,18077,29819
+,24203,13039,45655,44895,40825
+,30456,6958,45623,33392,30080
+,10374,41690,17040,19185,36553
+,14591,12493,15658,3947,19640
+,29372,11545,2640,11021,23079
+,8329,31741,44275,22847,33445
+,33469,1318,47996,31851,4297
+,54,8205,21797,2329,37402
+,46040,17541,13466,35408,3448
+,28714,2564,14391,33103,12210
+,26753,45159,32647,32577,7854
+,35157,1461,43473,20836,34901
+,12959,42917,49263,28114,36538
+,3582,21480,38965,42132,45503
+,30413,44756,25335,22842,7856
+,46827,21187,6430,40959,11013
+,33171,2287,5909,41150,45274
+,14950,6142,26654,17095,24709
+,45708,22674,47349,35219,3087
+,1153,34425,23634,12398,9998
+,18415,35620,19646,32990,27216
+,34255,36364,33600,14964,25395
+,6318,39802,41651,20298,6065
+,34905,24607,38046,30619,22011
+,8869,32440,16505,10410,15545
+,3605,49991,49671,11685,23313
+,6083,14354,16941,10525,16622
+,40164,19786,19256,17047,34116
+,1930,9242,1291,17086,48556
+,29642,13185,23528,21117,13714
+,10624,6875,31799,11594,14231
+,13583,20071,39676,20241,21093
+,39763,29080,16819,44571,1229
+,31787,42093,754,3624,35730
+,4925,44368,29484,44890,17764
+,19863,28290,44999,11909,43699
+,5360,21641,28991,17286,23834
+,6977,9016,49247,27613,2663
+,15801,39406,48093,44885,11570
+,41680,11140,45663,40764,27266
+,16596,19155,38598,30454,21093
+,38285,1795,24751,16091,15918
+,11734,11846,3639,41017,10967
+,46477,8511,19642,4925,35658
+,35232,10261,42917,7945,1503
+,19153,27114,48047,39425,42091
+,46023,35107,45469,29274,9130
+,28350,34537,32008,37162,46299
+,2557,16478,40211,32082,37322
+,41143,27812,34636,3059,49908
+,3402,30178,23219,18629,43662
+,31403,22591,40395,19442,1450
+,3851,8332,40001,15401,42119
+,47819,34952,31238,18272,36926
+,43272,35836,23653,21149,28296
+,8312,24616,33026,33264,24662
+,11387,17869,14770,48697,4800
+,11561,3062,14689,42311,14468
+,31634,8824,29017,22175,20767
+,4040,2717,43889,8973,24678
+,15176,49254,34330,43437,12035
+,20267,37915,49152,11571,3883
+,32971,10517,38785,42091,31618
+,23043,31816,41743,26290,21155
+,6314,46924,9410,2276,36670
+,12334,37563,7274,44985,45184
+,6903,14509,20284,34456,20233
+,802,18520,43059,34780,24632
+,10894,2654,867,5017,26799
+,12379,17285,40245,19502,23496
+,18023,40585,1127,15855,14018
+,15311,30102,39973,45253,24418
+,29817,32598,8600,12136,5739
+,16384,48501,13792,46619,12079
+,14025,14873,34063,31508,12068
+,24874,31425,2176,40299,19465
+,30112,42029,29390,47343,37863
+,43714,18741,21527,31099,5422
+,14593,46130,13482,15557,27988
+,34230,14396,48038,17388,29179
+,32912,20123,47375,35658,20876
+,21900,18277,23353,4279,6318
+,27463,33469,5980,46786,31135
+,33272,41830,7682,21161,15551
+,32494,43157,45826,12867,11575
+,12484,37584,10029,39308,17165
+,22033,42883,12418,16932,18011
+,824,18660,21989,37549,37567
+,810,4075,33612,37473,32130
+,6048,10842,33801,39579,49021
+,38233,47351,11414,22957,4283
+,25795,40655,28617,5752,12281
+,14765,19353,14908,35199,39680
+,17875,9546,6627,13072,13401
+,4080,36437,27528,42011,14460
+,45407,32635,46311,36895,31448
+,213,30801,8722,46187,37854
+,30468,27640,14229,34482,45868
+,27014,10739,12803,36234,8080
+,21574,33067,18014,17960,25269
+,15041,50,12702,34422,36216
+,16030,44663,41743,22454,541
+,14361,43457,26989,16254,31667
+,42745,41842,26256,17827,33487
+,5714,19747,35593,9990,26997
+,18091,21443,36339,29233,38024
+,14052,144,41357,41647,5863
+,31910,2798,20385,26577,19326
+,14731,19672,18933,17629,23666
+,7597,27348,11910,41062,44564
+,10282,12067,3737,30562,40775
+,48053,26295,17134,2714,39095
+,22827,24155,29264,37271,40867
+,35146,35866,38695,8562,37096
+,16578,19715,41170,32871,22445
+,5577,35074,26502,20723,10884
+,10289,10846,9381,20930,23966
+,11652,5972,45562,48371,28526
+,932,5455,16968,17945,4954
+,33081,41282,23183,6207,17744
+,3791,23480,30209,355,37969
+,5427,37133,17510,29424,25117
+,35893,3104,11620,42377,44145
+,39216,11638,18489,1460,27644
+,23377,36932,29710,15234,8393
+,45660,14165,1376,46413,30252
+,41005,21676,32162,43972,38409
+,18572,26576,22965,48097,35092
+,32514,36975,12343,45258,37171
+,3635,15090,17703,3095,14924
+,42123,13507,37128,1394,34618
+,18508,29233,13279,37715,32699
+,34601,6311,26548,11019,34477
+,999,4545,463,17654,22583
+,13205,43119,11714,10330,43931
+,3882,49511,24122,33251,33986
+,17560,39462,10972,34892,4693
+,28634,20785,3469,26909,21295
+,9462,1722,17044,44182,26226
+,26208,45634,10507,33148,43175
+,33200,27675,47606,2409,47289
+,20251,40252,16418,30277,44480
+,38502,30509,8376,3291,9772
+,32592,10727,38731,46973,36345
+,37766,47448,42417,31365,17443
+,20335,13241,22207,37268,28750
+,3571,49269,33332,13852,14320
+,3200,11906,5511,33520,30667
+,17651,11297,47928,25406,20842
+,4608,4411,29027,5000,26151
+,15076,37213,27192,16482,37361
+,22703,24695,38532,25473,5735
+,44445,37893,20117,22475,20416
+,34618,39524,49332,28788,23861
+,5380,22812,6681,49804,20884
+,3030,37425,26414,3492,39116
+,9911,48542,16802,35856,40044
+,25917,32432,15674,37753,37817
+,579,41441,42270,41686,13528
+,2255,45285,46157,49492,13570
+,42430,35203,28870,36916,44907
+,1944,38253,48935,45475,23342
+,24595,38572,35335,49268,19846
+,38193,1498,46835,49539,42303
+,42541,47943,575,47931,9330
+,24226,25162,4700,43821,46345
+,24759,21648,38361,27924,21620
+,7439,19212,3824,13876,37879
+,1100,11784,15227,2131,33928
+,36693,20224,39794,45472,43177
+,15121,37411,17174,29974,5678
+,21676,49058,4799,18371,33123
+,32879,44024,45929,19182,679
+,47128,36142,23058,5818,43755
+,5436,10701,868,32347,32750
+,12726,6696,24355,23390,10416
+,34503,38171,47142,32218,38522
+,3681,1915,18258,11707,34632
+,7649,14214,32733,17594,39015
+,35485,12151,33595,45168,12842
+,39288,23245,23053,23174,8933
+,22742,42559,13463,41537,31600
+,12058,39478,16892,30710,38993
+,23906,45100,14492,390,12060
+,32666,19742,34753,36750,15470
+,11603,47877,6582,6119,49509
+,5180,17286,42711,39139,23356
+,49270,3278,19200,49058,4934
+,35770,43485,24738,34069,30726
+,2425,22998,22139,44190,13208
+,24448,26387,46101,12955,48302
+,19172,31216,18920,36743,22783
+,27283,22876,39205,27707,38881
+,29929,2125,29356,24499,36767
+,655,6298,8737,12403,18809
+,28870,10160,38577,35654,8869
+,6786,32904,11758,1476,22812
+,4414,13946,42905,9618,45647
+,19084,35168,37930,40167,34284
+,18510,15126,47946,42353,47166
+,48126,37604,24175,13833,11618
+,19451,47287,26373,44802,44565
+,30905,7508,35790,32840,47600
+,31245,21983,37508,7704,2433
+,29692,27891,16414,32975,45543
+,8338,1708,30039,27350,24563
+,34979,42071,24119,42512,42297
+,48342,39364,44456,8162,22051
+,39286,23355,37205,7186,16334
+,36935,8285,33488,44858,30922
+,35909,30808,10030,45772,27202
+,19996,8800,11062,8823,34561
+,48872,38092,42871,12303,23164
+,3257,27750,34692,31544,12401
+,36131,4738,12848,13263,31070
+,21848,42548,6612,27104,33931
+,23371,45174,49407,14712,412
+,21560,4833,17346,3689,5258
+,19383,2865,29679,2829,25877
+,32727,7058,2510,21298,192
+,32665,14545,39306,5298,40607
+,43161,49032,25154,29432,24428
+,17299,38336,15770,48485,39122
+,30587,41381,37749,19100,31536
+,36117,11176,31153,19192,1386
+,19801,3269,25228,12056,31597
+,44600,18922,26486,32708,3366
+,2123,23965,13135,30517,36038
+,9408,42822,39927,26015,39835
+,48877,17881,18798,49780,25582
+,42824,17614,2775,7110,13614
+,34380,23292,24964,20129,823
+,10679,43075,15020,27102,42360
+,21243,41439,19471,35020,7752
+,12135,40224,30553,6672,29112
+,22859,32196,33190,17354,12731
+,28654,43201,12026,26470,48300
+,24616,29945,8766,10174,36839
+,2755,30511,37263,11146,40151
+,4360,41583,7511,10991,49720
+,19154,45306,41574,21852,35018
+,47199,10335,25969,46439,46647
+,5059,22464,27068,31666,26023
+,6804,1306,18939,8401,44757
+,24803,28437,3477,29128,23713
+,30991,6540,20936,35594,30989
+,29438,43117,4122,47697,5078
+,43651,28203,14732,21116,4776
+,29403,8346,11026,46439,39726
+,13079,47965,12775,10249,11837
+,46313,39124,49103,13734,13166
+,17122,30154,33457,22000,30316
+,19134,291,20315,9297,41698
+,27651,19274,28804,3293,36899
-,568,0,0,0,0
+,8721,22380,25637,43853,45293
+,24969,33918,42855,46655,318
+,46814,41488,25156,16398,5540
+,24883,9196,38599,48796,47512
+,20648,45577,9464,49233,2759
+,40192,37258,22120,2681,41451
+,43592,8435,2189,31081,47250
+,35836,29302,4433,40996,41738
+,47923,13074,7058,131,8474
+,42667,36774,8546,38690,18932
+,37579,1965,21086,6467,14585
+,21669,26391,956,39771,31907
+,44001,11602,39494,22910,9703
+,31681,19605,31339,30229,40760
+,46375,25999,30212,25171,5448
+,49439,21315,14981,40615,44329
+,32792,3470,31910,34169,15696
+,30472,14793,10546,9368,18408
+,41258,49834,10296,24143,24314
+,27711,18831,25040,47211,23367
+,41873,7980,38301,6765,5163
+,12748,17155,39724,20037,6766
+,6212,10134,32313,26451,43598
+,15890,14037,15396,29170,15140
+,46334,22248,24040,48636,14496
+,46779,42404,27155,33621,46042
+,5473,35657,7764,10434,13286
+,25359,25535,29386,35985,49801
+,15268,17481,5972,14119,7050
+,21043,39165,22279,5753,15270
+,30724,30388,22598,19236,42981
+,18985,10141,48553,13772,45605
+,4109,1802,28514,18461,654
+,1086,36639,5603,176,19318
+,16846,44417,5261,6905,30280
+,17253,39484,11474,37751,4832
+,880,14187,31508,25658,30299
+,35888,34376,21698,11586,12274
+,17389,45979,41835,28118,32348
+,12133,18428,33121,16189,43010
+,5170,20488,4598,22144,10110
+,6591,42234,30897,46957,36992
+,45215,10196,24056,32112,216
+,24931,21131,38865,5429,21242
+,4090,44330,6840,39784,14406
+,30945,47962,26754,11730,13572
+,20946,26526,35651,35219,45018
+,32886,8792,45686,33018,41028
+,21211,32155,35305,4358,387
+,12859,1250,45909,5436,10517
+,1813,28623,5042,3781,18074
+,26091,30804,34002,40272,49373
+,7469,31279,16225,43900,6210
+,12551,6315,20440,39898,34544
+,42479,35946,10529,45541,13858
+,47243,3735,48564,23297,15128
+,28809,45451,10301,3144,6778
+,17119,32136,8094,4437,26959
+,31134,42588,19580,18259,34948
+,23108,15214,33194,1025,27209
+,21454,40147,38725,34518,11407
+,45797,44595,48828,13251,17864
+,20623,48130,33499,19223,33691
+,22991,3621,36993,37778,16222
+,4727,41849,9355,14442,16476
+,8267,31115,47552,46600,8063
+,3392,21329,14862,32820,11710
+,16869,17501,11779,7450,29013
+,20005,11362,42388,44982,19182
+,14688,41825,13436,24955,23794
+,14213,23253,30844,18582,184
+,42838,29624,19773,37973,38182
+,17224,28540,25487,45569,47175
+,8255,5699,45578,20406,3404
+,44676,2334,32240,42783,49468
+,33533,16168,35175,27394,5392
+,43892,42971,32651,9539,18751
+,15093,10155,18666,6897,28855
+,29513,30807,11784,49105,7361
+,3167,42966,12394,6028,32471
+,29505,2852,30613,35448,34256
+,33816,13723,14832,42173,19618
+,11655,1393,47409,666,45265
+,34203,16054,19092,5767,21279
+,15027,14708,45874,5939,32462
+,16947,5705,30125,38710,15415
+,29171,8770,24617,45592,39247
+,18848,21914,4032,42383,33908
+,39497,42169,8589,11313,37400
+,6638,5206,16027,33066,14227
+,8909,32338,26253,3790,26409
+,41023,33639,43923,43278,41779
+,32156,33089,36381,31264,23926
+,37850,17193,9841,1034,16780
+,34333,21184,34178,30649,15811
+,21820,15299,21412,43457,20304
-,960,0,0,0,0
+,23652,15318,46889,46397,45847
+,30651,28356,9024,37176,42655
+,16563,29308,7726,27934,9099
+,39521,38822,40535,21707,32996
+,18602,37834,32712,34856,41713
+,27269,26169,40027,38912,1015
+,21866,39397,15554,38109,33505
+,18541,9246,6854,48629,28824
+,21663,45995,25096,13834,2077
+,31695,42639,4817,2055,33100
+,5848,15872,23430,25555,22614
+,24977,6125,1801,14671,14842
+,47852,33699,19383,3184,43026
+,3888,29676,34744,33754,9177
+,19137,24627,33131,19191,364
+,44422,49461,18303,33240,29796
+,10937,49041,7638,37820,631
+,21583,24603,21529,29113,28611
+,28415,39652,18203,47406,14118
+,41426,1084,20940,44734,20198
+,48976,45295,16129,33973,40344
+,26486,44365,35773,45805,34411
+,45579,40242,18870,21337,2239
+,30266,17281,9765,42009,21581
+,10347,6032,38940,23019,46203
+,19493,3359,47307,11360,22745
+,17975,12914,19808,39071,35443
+,4861,43322,49920,6949,19909
+,46810,37300,8027,11985,23454
+,18422,7502,47325,21052,21837
+,44848,17334,33831,21000,19565
+,38653,29947,454,17338,29785
+,23086,18955,44283,5229,40153
+,1550,34911,44851,13964,44699
+,2421,11735,25040,6477,16176
+,17011,38075,48425,40138,38047
+,41113,45354,44827,48594,38758
+,35547,31605,44754,46233,46065
+,9859,18883,21072,20297,43428
+,10530,21600,38623,22893,11600
+,38599,39602,34557,10287,39385
+,31631,8419,43896,9548,37876
+,30974,26064,39612,21274,43013
+,37313,44572,36117,33920,29196
+,761,14563,14115,30433,46392
+,11299,19405,39449,36851,45398
+,46043,26119,27710,11036,43141
-,667,0,0,0,0
+,45260,33431,8549,15390,29613
+,18378,48123,25449,11221,30758
+,36610,7607,35926,22093,755
+,13655,40537,30982,9892,35519
+,11492,26851,25526,43381,3387
+,18601,37820,44693,43352,3246
+,14653,25716,33667,29900,18443
+,33133,22066,2372,36341,28550
+,15505,27363,44012,23026,2571
+,13573,12251,26712,48179,36588
+,23370,32659,46888,37409,14987
+,37756,12100,149,13946,35726
+,43463,28390,6009,15948,14989
-,172,0,0,0,0
+,25653,1829,19223,15336,39149
+,10582,49034,13081,40827,24184
+,8593,1511,33617,36051,30782
+,27238,9990,38947,33242,28487
+,18693,5727,12664,19952,25586
+,33623,41535,1214,32365,28938
+,32180,40011,13905,21756,3316
+,16278,31001,21396,30262,46544
+,11183,15429,16425,25956,46411
+,12795,21463,14877,27010,11485
+,12578,13715,20868,34437,42850
+,10190,33979,21046,45520,30847
+,22962,29002,47077,44644,16674
+,4107,48166,38868,3001,23281
+,4793,5182,31654,27529,10174
+,29980,33948,23730,46395,2837
-,171,0,0,0,0
+,15432,44967,39963,29084,33646
+,17396,30930,49514,32912,35023
+,6028,6627,14952,40753,30218
+,48807,27592,10869,10736,47415
+,4573,16029,27846,37203,26653
+,42879,35004,36515,10562,22905
+,43819,30543,24678,574,25955
+,4401,14298,22197,14123,42149
-,444,0,0,0,0
+,19667,26238,35365,9598,42222
+,22517,65,49615,18360,21375
+,38142,46028,44931,14033,43813
+,33465,8915,28869,8645,28113
+,35913,27600,28679,40042,30527
+,42026,45388,42250,30781,9088
+,20339,22658,2887,28720,16293
+,20094,44553,15942,10905,18301
+,6895,44641,4602,10680,32689
+,32443,41954,39097,15213,3423
+,35447,47724,39425,16509,25407
+,12098,32593,45338,31791,29526
+,37156,401,44162,25420,33951
+,14417,39123,721,9686,37232
+,27523,43528,15550,33881,46946
-,969,0,0,0,0
+,30220,34997,18931,17793,44011
+,35959,26562,44794,36492,49900
+,10942,10484,10547,14741,13551
+,45918,10068,7154,4928,34118
+,4794,43907,46325,36875,15292
+,49935,49915,46826,26403,22144
+,29756,47191,44639,43640,41377
+,36924,26558,2433,47625,5634
+,20358,39918,6393,9932,12342
+,337,36906,38280,41909,3880
+,16010,9294,27770,21287,24929
+,15631,32125,8966,22321,26734
+,29187,36455,47899,34846,27956
+,29243,810,28722,28749,34056
+,46386,14002,28795,26349,2868
+,45964,48928,8388,36239,34380
-,760,0,0,0,0
+,34769,15405,27612,23859,12214
+,13730,17841,10625,37379,41590
+,8293,19979,9399,24566,28416
+,27881,25948,41233,44162,15663
+,7367,43714,45084,34605,28122
+,36600,44158,28472,27468,34029
+,35188,8056,37675,19179,5540
+,33165,44072,11829,28499,41132
+,43047,25203,36946,29462,18001
+,1035,28925,39567,32097,38088
+,7596,35963,27684,10452,5044
+,17274,19133,533,16322,14966
+,23199,1057,10956,14556,3693
+,8929,11311,25704,31041,42325
+,31800,45597,27609,39935,41205
+,26212,29007,33309,49271,17008
+,6944,35417,39361,23205,19560
+,37244,24870,21577,22078,20397
+,29580,49541,10583,10700,12378
+,9331,1308,48237,47544,13115
+,28097,46814,8017,20033,38970
+,34575,2852,1102,40408,17919
+,310,43152,37593,39147,1630
+,13325,39006,14569,31395,18698
+,40340,22657,41194,1755,10280
+,29964,21384,28053,38516,11216
+,33728,13187,26874,34308,28399
+,26712,37327,42575,41069,32801
+,6287,37043,5006,33761,37962
+,9932,12013,35086,21115,8265
+,18642,24446,43511,27920,27350
+,15122,47159,667,12319,10794
+,24443,44079,3411,37357,33741
+,2631,15818,19449,7663,4197
+,6168,41990,5338,32168,42412
+,49155,32282,25201,28539,38946
+,24760,29767,33758,7366,12538
+,21816,33361,20576,31262,48272
+,17243,44085,40543,19287,12124
+,5771,34302,17250,49699,30518
+,45699,7321,7235,47528,17699
+,19978,1316,11662,5772,37830
+,27413,4219,720,2273,7142
+,38183,31314,5774,30690,37815
+,36643,34561,42632,46104,538
+,9035,12257,32401,18522,20500
+,6453,46693,33407,4451,32989
+,14974,26714,48573,34191,23340
+,17050,16436,49605,38364,31599
+,48640,32655,11104,41477,29126
