OP,A1,A2,A3,A4,A5 
+,25050,33681,6929,16148,30691
+,2948,26591,30288,5785,6322
+,10243,33469,38078,18552,29796
-,11703,0,0,0,0
+,34344,29171,2,30499,42593
+,12415,22477,45921,30843,21596
-,18805,0,0,0,0
+,42155,14322,6466,38019,15461
+,7003,5557,31960,45281,2288
-,4625,0,0,0,0
+,49619,32246,22151,11881,33077
-,3934,0,0,0,0
+,34933,32352,41554,29905,5858
+,4700,17185,15256,10337,18390
+,36140,23417,8430,9304,43485
-,16612,0,0,0,0
+,21441,24269,31990,14725,7465
+,36560,2376,25450,41640,41116
+,20557,14950,20511,42798,40683
-,938,0,0,0,0
+,20870,4215,11447,18490,2640
+,1885,29362,14743,47774,16797
+,18625,43973,44665,1458,40864
+,21361,43679,1275,21664,34327
-,5615,0,0,0,0
+,2831,19735,6180,30264,3624
+,8758,9448,36239,49568,618
-,15346,0,0,0,0
+,41467,22190,4259,1221,21382
+,14229,3332,48624,43096,44619
+,25618,31972,31194,39600,3422
-,3167,0,0,0,0
+,24409,21671,44277,24743,16904
-,3522,0,0,0,0
+,22059,28479,10988,27827,21678
+,26270,25565,35550,22353,19317
+,24186,37788,13362,430,24552
+,8221,13058,30353,43483,18788
+,2164,16774,28510,2536,49362
+,38703,7643,48566,47552,20559
+,38516,27073,37038,38524,30535
-,7225,0,0,0,0
-,13170,0,0,0,0
+,25458,16574,42673,25818,8559
+,40725,26152,25684,24538,973
+,47636,13129,40747,18940,22786
-,12647,0,0,0,0
+,27058,7156,33749,49022,18576
+,44578,26720,34893,34956,5373
+,19885,46972,34817,42431,33924
+,26430,34267,492,19098,28632
+,16479,37994,18251,16597,33984
+,10516,50,34883,25596,5990
-,15684,0,0,0,0
+,42912,25921,34513,3648,7671
+,6382,8451,26794,46650,49445
+,215,40050,41516,4264,34682
+,44400,12355,42191,7239,25937
-,3097,0,0,0,0
+,15987,38596,15700,36514,17225
-,1108,0,0,0,0
+,45622,11417,22546,28898,7607
+,38572,47181,15743,21913,45622
+,4654,42471,41394,37549,30764
-,8383,0,0,0,0
+,10134,11826,47193,26852,45608
-,2816,0,0,0,0
+,35051,49205,29250,30104,43932
+,42977,27201,10499,44328,45092
+,37751,48690,28954,11021,1409
+,17921,2003,40118,28645,33506
+,1367,13364,16963,45080,36820
+,19894,2825,41428,16435,19661
-,12671,0,0,0,0
-,11478,0,0,0,0
+,41292,3318,30770,11542,40607
-,9147,0,0,0,0
+,42517,10116,36162,39866,17476
+,25857,6899,39597,29432,30085
+,44325,32356,29915,19740,20223
+,45508,34021,38301,41800,21959
-,2742,0,0,0,0
+,39449,8730,25646,18444,26158
-,1211,0,0,0,0
+,4097,39948,22577,25560,15143
+,37210,5126,27249,7737,38681
+,43154,30518,43888,1858,27117
+,46452,19419,44333,2418,28588
+,47716,25415,26054,39519,3908
+,33713,44997,13730,3420,16380
+,3477,2371,15838,4754,25886
+,48375,40257,5927,5301,17855
+,38120,48571,30120,23586,22444
+,33939,38346,36861,41229,19888
+,2321,4586,35871,4870,21026
+,47803,4251,3775,37922,29257
+,48328,34733,34291,21536,46908
+,36110,33642,31454,31781,26302
+,14490,19158,17846,31838,43888
+,17199,41387,15356,18931,12855
-,18281,0,0,0,0
+,49194,1566,4529,5189,40496
+,43248,93,12092,44958,21226
+,16616,48855,42297,44231,26715
-,16162,0,0,0,0
-,5506,0,0,0,0
+,30053,25876,44340,45426,17436
+,33758,16243,10089,35785,35380
+,2060,42990,37013,12607,37629
-,13356,0,0,0,0
+,31618,5536,24137,48470,1336
+,24177,42891,23124,31582,2192
+,36734,32666,19677,32612,42054
-,15419,0,0,0,0
-,4833,0,0,0,0
-,4743,0,0,0,0
-,9479,0,0,0,0
+,1138,6814,3700,6145,45622
+,28469,24088,46042,42754,34374
+,35148,353,22413,32720,24732
+,30909,26356,12950,40191,43162
+,38491,47831,48644,21061,39528
+,5393,29043,21530,21286,4437
-,16439,0,0,0,0
+,14568,4284,49405,15989,21232
+,27596,11536,39135,47040,17086
+,19814,8014,30118,38932,42127
+,33882,37663,47572,48714,2774
+,14726,40101,9330,43009,23403
+,49335,13919,6700,770,21222
-,3383,0,0,0,0
+,34894,39238,35239,13815,5834
-,4244,0,0,0,0
-,19847,0,0,0,0
+,25043,7232,25435,20732,42000
+,45227,19112,31880,1397,4276
+,35906,42969,9793,6455,14016
-,19828,0,0,0,0
-,725,0,0,0,0
-,19250,0,0,0,0
-,19061,0,0,0,0
-,19060,0,0,0,0
-,2209,0,0,0,0
-,20000,0,0,0,0
+,23991,38536,37556,32594,45236
-,13381,0,0,0,0
+,16007,34804,25047,28030,7125
+,41521,31900,9034,4379,5498
+,44339,47798,5958,3028,43788
-,19049,0,0,0,0
-,14981,0,0,0,0
+,28369,10737,42563,40494,42462
-,1092,0,0,0,0
-,17678,0,0,0,0
+,22232,27588,43374,31321,18674
-,7592,0,0,0,0
+,10899,22363,11145,14950,42257
-,1817,0,0,0,0
+,25383,24155,33706,36701,38475
+,33399,37374,42591,34206,20194
+,41230,43826,32878,27104,1007
+,20132,48474,42237,40563,8949
-,7582,0,0,0,0
+,25037,25762,43809,2287,28891
+,85,49210,459,6801,30127
+,46798,20138,18500,14819,29670
-,5858,0,0,0,0
+,48190,48528,22252,41996,17270
+,15470,10088,46742,19848,35323
+,44533,49396,37456,27731,2786
+,11934,13454,22229,24685,37328
-,134,0,0,0,0
+,17257,29336,36308,6308,23852
+,23611,46743,46420,41163,28387
+,40408,39467,39493,16924,15501
+,578,47559,39726,6207,18248
+,38432,40742,20949,149,2954
+,16458,18021,21541,22373,35050
-,2774,0,0,0,0
+,12156,42699,31311,28778,3363
-,3126,0,0,0,0
-,6799,0,0,0,0
+,27595,5611,32531,33391,40817
+,28446,21404,43487,44147,44111
-,15201,0,0,0,0
-,16988,0,0,0,0
+,4795,34407,21944,14178,7362
-,13153,0,0,0,0
+,23914,13004,30807,29047,46501
+,11612,32648,28704,47966,3144
+,29310,42516,18523,33243,30116
+,42168,22696,4252,16251,9692
+,4778,32632,44302,6983,23686
+,9946,25950,36989,16957,27613
-,12664,0,0,0,0
+,26606,34530,3521,33509,27692
+,5696,12366,8894,6428,27162
-,19482,0,0,0,0
-,13073,0,0,0,0
+,31765,44232,2505,36550,8966
-,14367,0,0,0,0
+,7834,18283,27105,20786,3972
-,11094,0,0,0,0
-,16047,0,0,0,0
+,31732,37010,38760,15567,34025
-,3027,0,0,0,0
+,35057,9725,40691,36481,33733
+,13036,4647,42216,32592,10825
-,19630,0,0,0,0
+,26997,16810,21898,9917,1749
-,2157,0,0,0,0
+,9299,28793,14172,18483,6605
+,27543,16936,42961,25192,22144
+,5405,25978,25457,15022,22839
+,25811,43660,45286,30494,4375
+,38412,37327,8531,10070,7399
+,35338,44392,2534,37666,11090
+,11328,25019,12025,4859,34352
-,409,0,0,0,0
+,45002,48073,37387,7643,3029
+,14709,43168,46554,48854,41727
+,35925,49591,28309,3316,43690
+,30978,39707,11693,15786,12227
+,47876,27800,38453,36545,37781
+,15598,5719,46199,18668,4244
+,17555,38196,20588,48116,20587
-,11240,0,0,0,0
-,1918,0,0,0,0
+,22170,20013,4138,6471,39419
+,6275,16089,44963,10026,21508
+,48309,18547,271,28320,28890
+,47517,9019,13972,17989,11477
-,1180,0,0,0,0
-,14766,0,0,0,0
+,24416,19614,17847,31461,18788
+,47796,4003,15201,27467,42628
+,10175,12386,15003,35899,46629
+,17715,26419,37098,42826,27897
-,13242,0,0,0,0
-,17211,0,0,0,0
-,8466,0,0,0,0
+,20209,47923,43835,2833,43378
+,15140,19899,14685,16282,11570
-,18866,0,0,0,0
+,47946,8229,13835,5117,40419
-,2263,0,0,0,0
+,35053,10449,47590,32210,7638
+,39361,3122,49775,2951,441
-,14646,0,0,0,0
-,6299,0,0,0,0
+,41619,264,42471,4943,6028
+,16236,22165,23292,35021,44717
+,27028,49649,6703,17952,25863
-,5728,0,0,0,0
+,24724,18079,48009,32614,47302
-,11035,0,0,0,0
+,12936,33794,44974,4315,11630
+,29951,7551,30835,19151,35129
+,24094,14404,14239,20525,40391
+,38602,35854,10359,39042,6350
+,2126,25382,3601,23907,18423
+,22194,6474,6387,22491,42862
+,38445,37633,43431,9713,42946
+,9747,12982,24997,27591,14872
+,24073,25325,20091,49872,14847
+,3822,1815,29360,32846,48158
+,45398,3014,20118,36851,1667
-,539,0,0,0,0
-,2017,0,0,0,0
+,42484,12284,46802,1868,6661
+,25860,47195,35400,2628,22231
+,38711,30636,3610,7270,43604
-,344,0,0,0,0
+,17773,31760,20542,17732,18558
-,19327,0,0,0,0
-,7743,0,0,0,0
+,34458,505,8172,16466,29098
-,9878,0,0,0,0
-,16883,0,0,0,0
+,34683,37674,12026,45002,4041
-,16161,0,0,0,0
+,23254,29700,37460,37808,47155
+,10988,2497,38728,14830,3366
-,15474,0,0,0,0
+,43476,43281,49471,43880,15288
+,31005,21191,47131,45162,22983
+,12826,14290,37499,17946,36612
-,4794,0,0,0,0
+,23480,35283,37298,9484,48785
-,1261,0,0,0,0
+,39702,32080,21721,11103,14081
+,4,3159,44561,14857,23928
+,47139,8781,30481,6754,18024
+,24945,46520,17887,24036,8524
+,46005,6692,26987,33323,17399
-,17764,0,0,0,0
+,10403,42722,17077,48557,22642
-,13014,0,0,0,0
+,39356,18497,250,16291,21772
+,26254,1846,2331,23422,1680
+,43004,12769,8173,13219,33120
+,25548,23545,29668,15175,43603
+,29493,28847,19925,7524,42762
+,29209,37823,39074,6545,35565
+,12922,43685,18117,30821,49145
+,19546,34256,42244,32089,7757
-,2371,0,0,0,0
+,30485,4152,46908,29090,15264
+,9955,17247,24512,38322,34253
+,17731,44932,40404,22696,65
+,26019,41171,32177,44321,5691
+,38458,21863,13224,47814,24097
-,3905,0,0,0,0
-,18059,0,0,0,0
+,49636,40410,41742,6158,21650
-,2217,0,0,0,0
+,46620,6376,21096,36191,3217
+,42431,17933,32380,47451,45581
-,12445,0,0,0,0
+,12125,36561,24054,47343,39634
+,5524,12386,49731,34845,20946
-,10247,0,0,0,0
+,39001,16810,10648,17232,18135
+,35713,23133,208,202,44684
+,28875,24987,10544,4736,33234
-,3911,0,0,0,0
-,17106,0,0,0,0
+,15901,26265,10280,45090,8405
+,38004,1738,41745,20769,45368
+,21898,774,37282,44136,9331
+,21719,40186,38822,9913,11415
+,48562,18375,49089,17280,30543
-,1184,0,0,0,0
+,24989,45344,48821,8525,8515
+,16854,29106,13366,47263,6063
+,7674,30431,11209,6662,24774
-,18464,0,0,0,0
-,11776,0,0,0,0
+,30360,5093,237,24052,42344
-,11313,0,0,0,0
+,15892,16614,25497,16177,31243
+,22833,16159,45208,32549,30606
-,690,0,0,0,0
+,23632,18765,47680,4430,3964
+,39706,1463,38599,29007,18437
+,2947,2445,7276,44511,31416
+,28663,37060,9073,18737,21016
-,19515,0,0,0,0
-,18603,0,0,0,0
+,1631,33050,39686,34748,28775
+,33530,19885,7514,21019,29644
-,17192,0,0,0,0
-,12288,0,0,0,0
+,6269,19037,46295,8835,34050
-,9061,0,0,0,0
+,1618,43236,24226,25447,23747
+,46246,22470,15758,15874,37291
+,20521,39948,46844,34718,44826
-,511,0,0,0,0
+,38198,1658,37955,43360,28375
+,9536,35609,24416,7301,21151
+,14277,3046,47332,6276,16048
+,38171,14894,42094,4372,48082
+,28146,26743,13714,32949,1522
+,33047,48890,6395,44749,24272
-,4203,0,0,0,0
+,1204,20592,9115,4155,4999
-,11210,0,0,0,0
+,9649,22230,17354,35268,22680
-,6829,0,0,0,0
+,23282,44934,49261,875,37662
-,13206,0,0,0,0
+,7136,28566,23796,37623,37674
+,49127,2916,19194,18189,12649
-,703,0,0,0,0
+,25496,8774,18018,27799,33062
+,42536,31037,42100,6627,15264
+,13759,17405,25910,47655,26553
+,760,48360,27986,21436,39548
+,29962,41837,9830,7519,25039
-,7186,0,0,0,0
+,17659,10992,44673,33387,2723
+,2426,13054,7863,40662,45007
+,41172,37601,994,34558,20187
-,1190,0,0,0,0
+,21204,36263,37719,3385,24835
+,16818,9576,32378,43908,30071
+,6671,16092,44204,10713,23974
+,25240,24506,5015,15691,36907
-,8197,0,0,0,0
+,10167,289,14071,47993,11840
+,1126,1454,3649,33458,14862
+,38540,20172,22919,26797,25178
+,16385,39720,19750,44404,19346
+,44598,45661,4227,689,38350
+,21931,16959,36010,29591,45841
+,7199,26447,35655,37352,34343
+,5243,3209,29559,27867,34978
+,34783,33560,13530,45656,19530
+,11957,24820,42865,5131,40643
+,12711,8980,43567,19524,26568
-,9284,0,0,0,0
+,37596,47700,16119,1261,21909
+,39576,46158,12226,246,24729
-,7790,0,0,0,0
-,16297,0,0,0,0
+,20035,9306,33338,44229,4805
+,46355,11187,24286,24325,14641
+,21076,22348,6678,37748,9632
+,39485,9236,16568,21358,31174
-,5380,0,0,0,0
+,34729,20366,2629,43933,7745
+,8711,11718,29816,15742,46308
+,31388,7540,19346,7657,6406
+,14751,33601,15279,49599,27765
+,42244,27126,34500,32662,7367
+,1353,13872,30236,26825,2542
+,1906,13622,25919,31319,36031
+,17491,35377,17772,25225,36240
-,1778,0,0,0,0
-,1136,0,0,0,0
-,3565,0,0,0,0
+,24731,264,47626,6058,5462
+,24978,30765,46740,37461,8274
+,47019,49997,27074,29026,33348
+,5629,25316,9529,20319,25483
+,26348,38225,30181,32437,43830
-,4651,0,0,0,0
+,38227,23394,13899,19539,7233
-,16669,0,0,0,0
+,25623,2323,44190,44168,44745
+,33821,9894,40054,3427,17121
+,36544,31348,3314,32937,31019
+,17407,4167,4272,12546,30792
+,27493,31162,4486,32997,30463
-,16341,0,0,0,0
+,19545,28357,18386,34435,13858
+,47254,44235,8895,2920,39550
+,46895,44180,15772,15161,1775
-,5378,0,0,0,0
+,7714,28069,996,10860,16108
+,23423,48896,4601,3895,47338
+,13387,41134,1126,43994,13436
+,26396,12964,14742,15191,46339
+,2089,28648,42269,18103,10569
+,27893,42867,16775,43062,43632
+,46226,6451,27720,31143,39002
+,18274,18673,10533,13719,11274
+,47513,14296,18924,1844,7990
-,12139,0,0,0,0
+,31620,20334,1419,43250,1774
+,40891,46499,44290,28755,13809
+,31574,20986,46001,17101,35376
+,48737,1983,20908,22017,13573
-,3905,0,0,0,0
+,45825,14796,38468,33431,29976
-,9065,0,0,0,0
+,45586,39989,46642,22038,27671
-,3053,0,0,0,0
-,19202,0,0,0,0
+,3794,18806,19842,5707,45332
+,5742,37512,14096,8963,22804
-,7215,0,0,0,0
+,28777,39832,12136,48910,48804
+,2284,46952,18521,28200,15185
+,23810,19936,20469,20285,15550
+,27911,12931,11871,43110,17199
-,5042,0,0,0,0
-,6630,0,0,0,0
+,30406,40385,33441,42469,7075
+,9849,30406,24780,13004,47238
+,24890,7734,37788,33182,21703
+,40050,1197,2166,5827,45804
+,4702,41719,23678,14489,20529
+,31166,19216,13039,16454,41992
-,8359,0,0,0,0
+,13755,41438,4680,48927,48698
+,39535,26843,37832,29958,14321
+,6596,15862,46617,37468,5731
+,13703,38924,34192,473,32095
+,38982,23591,18631,6515,6718
+,3950,9261,6520,49017,34737
+,22945,48650,38507,31782,8906
+,26561,291,49998,14203,26965
-,19636,0,0,0,0
+,30032,30171,28099,41896,27293
+,9530,17447,20362,41156,40022
-,14031,0,0,0,0
+,2721,18206,9897,7387,24386
+,42803,33117,16689,9626,45447
+,42128,37337,4733,666,34230
-,10903,0,0,0,0
+,33903,47749,10915,45557,27095
-,12333,0,0,0,0
-,13914,0,0,0,0
+,29520,37467,43085,11478,923
-,6512,0,0,0,0
-,13729,0,0,0,0
-,16961,0,0,0,0
+,40183,39701,18468,42796,44472
+,18794,44612,6425,5375,1775
+,14042,42484,34586,36508,25289
+,8598,22350,9053,3625,27671
-,18404,0,0,0,0
+,32153,22388,32262,24747,11942
+,22996,13410,13178,689,9692
+,38422,13955,3863,14319,10236
+,43499,26670,19797,47452,3301
-,17634,0,0,0,0
+,12732,32110,11385,45539,29404
-,1236,0,0,0,0
+,40479,46561,39339,39117,672
+,7564,33195,25287,214,11374
-,10894,0,0,0,0
+,36701,5716,12702,6773,16838
-,9943,0,0,0,0
+,14452,19236,45066,24540,28925
+,43722,2443,16961,42739,28346
+,3422,3316,14882,49829,9865
-,2496,0,0,0,0
+,9361,12192,43789,21169,6394
+,39426,28783,23270,10111,48974
+,33110,4168,2991,19067,12040
-,12537,0,0,0,0
-,5329,0,0,0,0
-,5708,0,0,0,0
-,8430,0,0,0,0
+,42644,15322,37845,27649,24684
+,46595,9843,3419,19128,49168
-,12801,0,0,0,0
+,40507,47378,18153,42189,29649
+,29425,3185,45805,45639,21938
+,37807,22910,2446,20474,39461
-,12311,0,0,0,0
+,18205,47717,26369,41794,6360
+,38536,46570,45895,19394,34447
+,447,9452,36020,338,30212
+,815,41,10254,11309,48512
+,40539,3401,814,9347,37679
+,26602,218,49930,16140,40995
+,19506,41335,13645,41421,30916
-,10435,0,0,0,0
+,6129,32415,23233,15029,34008
-,8980,0,0,0,0
+,32130,43616,32791,30763,26988
-,19379,0,0,0,0
+,45363,29745,20989,23911,6633
-,16150,0,0,0,0
+,7269,25269,26650,25411,8014
-,19952,0,0,0,0
+,2217,3108,1688,42950,38855
+,39755,28656,39226,3036,5080
-,18632,0,0,0,0
+,27536,22094,16421,3194,46981
+,17214,337,30799,18230,29184
+,9472,41489,10551,11016,27261
+,30630,1498,48385,35115,24963
+,49627,47554,40521,21387,31600
-,10487,0,0,0,0
-,13204,0,0,0,0
-,14544,0,0,0,0
+,28253,8322,36481,4527,34345
-,14572,0,0,0,0
+,1543,22884,49872,21001,39682
-,18519,0,0,0,0
+,46953,49000,13852,48403,46024
+,12613,25880,28346,40064,29465
+,14865,11539,2240,21096,47123
+,9113,10729,9568,16919,29035
-,11085,0,0,0,0
+,37775,32179,1603,47512,14599
+,11218,28335,22577,36207,37079
-,6865,0,0,0,0
+,44677,2933,24246,43109,42407
+,23346,5356,27643,43086,48548
-,10828,0,0,0,0
-,3597,0,0,0,0
+,39056,3478,19323,48628,35530
+,25617,28861,1435,4158,14364
+,12815,12884,31074,30835,15136
+,33068,16615,39187,9514,9852
-,4240,0,0,0,0
-,82,0,0,0,0
+,48496,725,23313,22084,6382
+,49667,13920,12908,47943,6998
+,5005,35837,34041,15855,12721
+,48856,35274,4069,17269,3713
+,21536,34258,48637,28803,31445
+,3231,46281,5125,24184,38617
+,10617,30334,40808,23103,5859
+,40170,25896,46955,3133,34254
+,22905,19652,18342,28570,35329
+,22675,19458,32313,9218,21743
-,8739,0,0,0,0
+,18983,48511,5347,45282,30637
+,45635,23769,47420,43908,42415
+,5952,20245,36826,8894,18139
-,15430,0,0,0,0
-,9510,0,0,0,0
+,17618,39407,29696,18367,30232
-,17637,0,0,0,0
+,4825,29812,28814,37873,34276
+,22814,38664,31249,48241,2553
+,5081,32014,25049,48773,43703
+,27524,25513,1381,31642,48197
+,15689,19565,4428,40285,39320
+,5451,46423,5078,33860,27257
-,3397,0,0,0,0
+,24246,22730,26732,21561,44324
+,19178,2896,20929,19039,27201
+,42560,7885,12269,4640,11213
+,46870,22125,25594,31975,36023
+,25493,26723,8915,28411,36089
+,39158,29977,40543,23803,37552
+,19552,43667,2019,32134,16249
+,18132,26044,20680,28980,1279
+,22958,5966,21713,39322,7923
+,19783,19218,16407,5906,46770
-,18462,0,0,0,0
-,1580,0,0,0,0
+,10005,39233,31956,37284,22150
-,1079,0,0,0,0
+,34584,14940,1751,28305,16375
+,46249,22435,36905,29466,22761
+,11990,38893,48824,44064,18096
-,1473,0,0,0,0
+,31841,31004,7048,26972,6991
+,34054,10367,13815,2276,32630
-,9776,0,0,0,0
+,32224,49923,23593,36286,16523
+,23977,15623,34737,11587,31797
+,37837,11768,26561,45941,37091
-,2072,0,0,0,0
+,11925,38355,36206,12053,30529
-,19528,0,0,0,0
+,32114,786,32656,17415,30378
+,29581,13644,7740,24455,33347
+,1395,3409,34687,49238,20506
+,13122,36051,10314,4783,31381
+,39169,20339,10625,37211,4216
+,40645,15464,21118,1220,17527
-,11693,0,0,0,0
+,7447,27816,15564,11868,11180
-,783,0,0,0,0
-,19309,0,0,0,0
-,17729,0,0,0,0
+,40046,21959,41897,21386,1195
-,13971,0,0,0,0
-,16769,0,0,0,0
+,45754,14840,1046,30556,19170
+,39157,1998,43308,43647,15218
+,43313,22769,42574,28153,23054
+,40586,24508,34981,26762,18902
+,9764,29234,44321,20328,46108
+,38318,30803,7571,49559,5000
-,9675,0,0,0,0
-,15437,0,0,0,0
+,13128,42525,22352,43842,34054
+,28748,40048,28588,35827,7290
+,46535,31120,24689,49506,42909
-,16578,0,0,0,0
-,16769,0,0,0,0
+,14830,22212,17815,13754,43262
+,45443,26446,16982,16583,43004
-,1751,0,0,0,0
+,16025,6332,17341,43251,42223
+,28366,29569,42364,23591,33497
-,14934,0,0,0,0
+,35723,49277,49678,49125,49862
+,49228,14489,4124,49019,9435
+,11565,32877,15230,7390,7341
-,1566,0,0,0,0
+,21584,27585,30842,12576,25061
+,18792,24614,38835,8671,1313
+,33354,46537,32542,44939,9684
-,19108,0,0,0,0
-,3386,0,0,0,0
+,38898,12888,45542,26405,15578
-,10031,0,0,0,0
+,13510,21127,26826,40775,19389
+,277,37868,28731,3603,13905
+,26579,29515,1871,16135,17319
+,41376,5802,32587,38761,35910
+,46493,9934,33432,30301,4970
+,12211,11166,46677,37223,15725
-,10904,0,0,0,0
+,34452,10150,26771,39216,6232
-,18691,0,0,0,0
+,21996,24669,4452,21100,22428
+,32815,14513,36373,33046,27058
+,45013,6690,39985,35695,21030
+,36098,20861,20835,3030,20151
+,41054,1261,7710,15822,33112
+,33042,23136,7079,16228,11013
+,32583,24021,11559,28065,24842
+,17521,10305,32964,32685,25642
+,40224,5084,19325,7492,37882
+,22330,48186,36658,7236,33161
-,9997,0,0,0,0
+,48025,46962,16847,18742,11661
-,3609,0,0,0,0
+,32683,7838,6300,48638,25668
+,3710,38036,34721,28096,2216
+,21617,42475,839,2664,14527
