OP,A1,A2,A3,A4,A5 
+,6808,1603,19220,19666,11286
+,16062,13188,11552,1338,9299
+,2541,18328,10068,19357,7418
+,14493,13690,12137,2173,19271
+,18388,14236,15953,17678,9871
+,3632,10749,14229,4613,3454
+,7006,8623,9664,7942,17050
+,5297,6777,12526,17913,10660
+,13205,7786,18621,5838,3853
+,3133,10399,10789,11941,8901
+,19951,8824,3447,5288,4687
+,1702,10456,12956,13559,42
+,6155,12459,17449,7401,4697
+,1035,14071,14569,4030,15710
+,17687,16673,4559,1444,4464
+,2044,9457,6931,86,7384
+,17301,4996,3386,6109,11096
+,17883,6859,1741,17896,10472
+,15918,13811,11059,5966,8970
+,9626,4089,3227,10786,8948
+,2007,17327,8537,1920,12134
+,7051,19236,16304,19367,4169
+,14765,18597,7037,11513,4544
+,493,15936,3457,1703,10167
+,17884,11727,17397,5822,663
+,3768,2358,13242,3828,15573
+,4431,14468,9017,6639,12233
+,18073,16327,3714,5382,4723
+,2534,16848,3497,14599,1852
+,2405,5109,19717,12521,15201
+,19804,14908,18755,4279,17270
+,8298,7895,10862,16033,1990
+,2061,4795,5897,7167,8996
+,10040,8215,3644,4811,5195
+,10549,1863,2165,12995,19328
+,9263,17035,11355,5474,8202
+,13108,17047,11483,14414,18782
+,19915,10619,3219,5441,6493
+,5301,13813,15908,7326,739
+,1026,13294,5518,13811,10802
+,18932,18594,10195,4352,15635
+,18227,19109,12507,8192,14313
+,18303,7213,13081,4281,4387
+,17351,10693,3017,7735,8346
+,13335,9949,11228,12199,2688
+,16857,16206,18042,8100,10091
+,6324,13421,10187,12852,8731
+,12595,6985,12637,981,10061
+,13803,1996,58,18077,10113
+,16737,765,17252,2740,12858
+,6565,15217,14824,13236,18186
+,12893,2602,8049,13868,13517
+,8099,4470,17397,10712,17614
+,6626,644,15777,9722,18960
+,2222,15866,8818,12395,12258
+,12872,160,9600,7935,3400
+,1257,4574,10788,11825,15475
+,17268,7243,16089,9243,11214
+,16900,12520,19245,16817,4200
+,15044,19680,15144,3664,243
+,11354,10584,17498,10107,6048
+,7033,15074,14759,8038,12786
+,12842,1325,17366,7571,15531
+,9913,297,9902,18146,7478
+,3410,7638,5196,17939,15055
+,13616,18527,19091,19773,6607
+,14892,11901,7450,2307,8529
+,17809,16071,4456,5245,2497
+,8461,10922,7575,15432,596
+,19384,5664,9885,17348,12961
+,2199,16572,5426,2824,18995
+,13736,138,4341,3940,7110
+,5411,14648,6389,7190,5054
+,19850,12114,12325,17068,5288
+,4774,7592,8428,9169,2858
+,14876,10915,4868,8924,11207
+,4775,1044,2186,5624,5383
+,9570,6734,11659,8968,8916
+,12924,11550,10959,17706,10171
+,15031,6801,2486,13048,19279
+,9339,19724,1781,3544,17126
+,11342,4509,1176,5084,16286
+,6681,15383,14430,11422,5395
+,12359,4922,628,2074,932
+,8027,18480,18614,12635,11449
+,2948,3714,18581,4377,98
+,6004,1424,3228,283,19687
+,3672,12702,18111,12055,15196
+,1203,2358,12543,12887,795
+,19004,1759,11161,1682,9503
+,2509,16402,2952,12349,11566
+,14719,12150,463,8056,18237
+,3282,2281,14423,698,10570
+,14667,9697,17881,11384,18226
+,10108,1761,3335,259,15820
+,10617,10128,2290,17285,7092
+,14260,8712,6832,1644,8396
+,17378,8673,4571,3357,9584
+,15437,2462,13032,6902,12743
+,9111,13585,4780,17850,4228
+,559,13948,10856,14875,6264
+,5956,18553,8571,1885,17506
+,18151,14309,5748,13479,2600
+,9842,5865,10442,6326,15852
+,2962,13950,6150,1914,19466
+,9683,18857,7129,1293,5283
+,7113,733,9464,7054,8866
+,964,10277,14009,3079,1001
+,1020,19927,19610,8188,5851
+,13735,5811,17546,3160,10866
+,6838,12858,19447,15954,3493
+,9112,9255,3458,6964,18069
+,3186,12759,673,783,7653
+,10916,15328,16594,10782,5166
+,12916,10226,8813,16697,15124
+,7022,11190,14084,9181,3965
+,2627,7739,11723,17236,16140
+,9949,4309,3300,6423,2232
+,9134,8417,12998,17120,9232
+,4367,10252,13115,3378,14134
+,11663,10217,3538,15118,2283
+,12257,16236,7629,14224,12776
+,15600,9579,8474,9676,2649
+,10915,51,15747,8570,17964
+,3764,8973,9583,7823,7972
+,16619,863,9162,6663,7988
+,14237,12322,6570,9747,2159
+,13030,7029,4788,16051,15071
+,19136,4440,7642,16470,8413
+,4180,18070,6266,10379,19118
+,10790,2896,7911,8864,16546
+,9694,4474,12565,4896,235
+,11800,15371,2467,5638,10308
+,12303,13926,18401,742,2382
+,15271,10561,15386,4206,12444
+,6846,13132,3113,15101,13236
+,693,7266,1846,8332,14764
+,11132,3523,901,8503,10337
+,17558,9666,1849,7507,9999
+,13434,12692,19036,16438,15861
+,4531,7151,5896,8534,8053
+,13692,11245,4110,6717,18252
+,9985,9181,11572,3213,15312
+,17780,7267,9052,1558,17708
+,7563,510,13604,3299,19859
+,5373,1369,9359,7966,1218
+,2721,11199,19721,1241,3995
+,6566,12600,11767,2971,15949
+,7514,13133,13816,19844,9741
+,18545,9696,19574,10717,11492
+,7014,2277,10179,6879,15436
+,845,18899,16802,14305,8532
+,8635,4569,9933,14224,15174
+,8218,4419,2153,3668,4786
+,1673,8795,2807,13865,2099
+,2982,288,11949,15802,4738
+,17790,6046,16274,8868,1072
+,19332,1940,17072,16027,3326
+,16012,2603,11962,16915,14481
+,19400,19041,10455,849,598
+,19063,3618,17663,12600,17770
+,8743,14394,3636,13618,1609
+,16324,1522,18798,321,3364
+,17581,6637,15315,16925,11997
+,1586,3824,7278,7775,5162
+,16026,13592,1095,11381,13082
+,8808,1753,17374,762,11630
+,4171,11508,10106,6948,8450
+,15672,6187,3340,10474,16199
+,6623,4355,14259,17176,1866
+,3858,11869,14693,19740,2976
+,3707,3574,14503,16547,5432
+,16909,2077,2913,7606,1274
+,8653,19559,6006,1526,19587
+,19952,2298,381,3451,4791
+,2290,13560,9172,11719,11419
+,7643,12017,6805,11642,2352
+,9145,11501,13246,7666,46
+,4217,3461,7274,346,5355
+,3853,6586,769,12773,19472
+,10082,12898,17315,10613,12813
+,8713,12435,2796,11750,11594
+,16736,17044,2216,12367,16006
+,8968,6742,4359,9119,8113
+,16151,14534,16237,16570,10052
+,13751,1156,18601,684,7559
+,18939,10369,17328,6173,11037
+,7645,16527,16323,15138,15739
+,6723,10727,6590,4236,2928
+,6882,448,1472,18424,2355
+,18143,19765,17671,14029,11983
+,4020,7510,18874,5609,19661
+,19858,1830,4359,9700,9756
+,17068,15669,9811,13936,13097
+,10793,7080,18425,6697,8878
+,16001,11145,7223,3550,8998
+,17501,8070,6925,16826,9248
+,11268,11521,11966,8838,9845
+,16289,15172,13276,2738,17096
+,4313,8995,18128,19521,8360
+,5679,16718,14119,14840,2974
+,16344,1650,1640,9557,16012
+,2450,7871,15142,12922,17227
+,5392,168,8109,8366,18712
+,7330,3026,5394,11559,6848
+,15207,14781,3523,7487,5284
+,16885,9581,19837,9544,7377
+,475,13226,5305,521,1008
+,15549,12525,17440,7816,6580
+,19834,3799,5532,19673,11239
+,768,15093,7769,15782,8462
+,12655,465,747,17781,1829
+,9419,2755,2324,15046,10661
+,15658,11949,10154,13485,5890
+,16281,18135,5581,3159,15871
+,6361,5192,17912,6822,16322
+,14552,14907,11905,15161,6414
+,5059,9623,11549,10718,14798
+,11836,6573,5172,3190,12845
+,5924,7536,4128,10935,9985
+,12413,12787,13177,6530,14069
+,4338,13946,13264,2410,1794
+,13543,11640,13183,9939,5388
+,14305,1282,2054,3977,11431
+,6176,18234,2625,14160,13146
+,9500,6685,17174,205,11489
+,5258,10169,15980,2829,8632
+,5443,5395,12386,2820,4558
+,16382,14762,823,12853,3746
+,9303,8142,15455,19660,17782
+,1591,19934,11673,9777,4074
+,16672,17335,2614,1670,1968
+,31,6327,15929,2661,116
+,7254,718,9808,17443,19517
+,10911,9699,12705,19638,5300
+,18337,4525,528,14503,1840
+,12274,8135,4203,18244,2984
+,4850,13475,4140,10176,13185
+,8703,12591,18516,16584,536
+,3083,7177,3310,13574,10820
+,18945,9677,922,18513,11089
+,10739,8626,17696,2992,1109
+,5681,19495,14087,4223,13688
+,1293,19611,7006,12272,1480
+,1874,6433,4921,6387,19384
+,10423,18780,5019,16424,17200
+,4969,14859,19406,15247,13286
+,1054,2766,17596,17637,8339
+,8899,19970,12343,2066,17465
+,1025,6517,598,19449,19546
+,582,8679,7554,1079,5491
+,15456,3104,8753,13261,695
+,5352,4534,861,5967,12168
+,14423,6851,6767,3075,13711
+,2464,5092,17733,4570,6657
+,18744,4862,11239,11034,11963
+,18113,2780,11468,17176,7769
+,1855,8094,19088,3081,13536
+,9952,1625,2151,14243,8507
+,3301,4093,5887,6405,13098
+,12951,18781,3597,482,1500
+,228,18444,19532,774,2319
+,12592,2767,2884,14474,3768
+,18259,2760,17948,11817,503
+,4503,12171,17809,19958,5251
+,5194,7851,18775,17159,968
+,2840,15037,11149,9922,18497
+,4006,797,4151,19787,2136
+,14337,4025,6331,534,3556
+,11413,17631,10035,15893,643
+,3292,10612,13913,4875,6667
+,7072,7210,18170,2783,7036
+,2355,4778,17704,9993,420
+,5678,2671,16325,18100,18070
+,15426,4025,1519,13307,10636
+,8949,17106,10781,835,11771
+,265,13600,15451,15159,16063
+,3898,2492,14011,18565,19871
+,13134,5144,11151,3603,13001
+,9053,16139,17433,9517,14729
+,2486,7768,19655,7803,5967
+,2499,18579,7237,11233,17350
+,11901,14441,12376,7162,1847
+,2851,1563,13944,17290,5766
+,10214,11289,10845,17546,3121
+,5925,8315,17530,15013,15364
+,11423,9960,12203,9650,19545
+,14486,9981,14513,9915,7122
+,19720,11603,7915,15097,18285
+,4309,3430,18978,2776,7817
+,17336,8439,14029,9917,13027
+,5216,15883,9862,14131,17189
+,3948,19443,12611,3216,12891
+,4662,6720,10620,6812,16971
+,16469,16176,1100,3664,5167
+,15373,2934,5437,7126,5292
+,1239,10543,15752,4373,5641
+,7236,8952,11656,11897,14515
+,7600,666,11391,15368,5253
+,6601,4422,10999,8994,18697
+,7027,8727,5235,15626,14656
+,4363,7127,9690,1530,564
+,17530,297,5559,3559,14421
+,12635,19245,6195,15836,15284
+,3593,6299,14225,11345,2009
+,11341,3290,18854,12678,3611
+,8139,7378,13129,2547,1625
+,12634,3060,15291,5622,8543
+,17191,19117,5553,6018,9473
+,14028,10209,18911,7931,19140
+,2639,2599,11133,12540,12625
+,4044,9347,15148,16323,6466
+,10174,13058,1886,12627,6158
+,9495,4876,162,8689,10147
+,5341,9762,13669,14417,12129
+,14836,7297,14328,7335,9069
+,14373,16175,13107,8300,3057
+,9264,12600,16357,13624,6951
+,10474,10081,3955,435,6500
+,11116,3821,2368,2674,11889
+,16674,14514,6741,6271,10706
+,3619,18039,10552,17999,1610
+,9420,2552,19924,7670,14051
+,4559,1234,18704,13639,13100
+,195,11547,2560,14933,9545
+,2804,13711,13640,5555,13537
+,17704,16514,13891,2943,14201
+,1267,68,10120,18352,12461
+,10181,10163,15468,19739,2325
+,2727,18153,8403,17714,3817
+,17265,19825,17252,14083,2809
+,5249,19543,6287,14095,18328
+,17212,6196,5542,4337,3144
+,2240,5833,16184,17559,18219
+,19560,14813,5162,2383,8056
+,4176,19042,301,6795,10050
+,4466,3899,16549,16987,7018
+,6995,12814,1260,9803,6264
+,5425,4814,11078,9225,5064
+,651,19504,5185,17018,19500
+,19913,520,17267,18851,16074
+,8102,1617,14930,16829,5887
+,11250,10158,13508,7644,13651
+,17064,14041,9178,14069,11678
+,6012,1166,5210,598,15747
+,9818,14170,4309,13094,3670
+,16483,2534,6165,15508,14446
+,4334,12443,13738,1205,19152
+,13104,14598,14484,3940,13090
+,872,8383,12117,2514,14424
+,11795,18868,10548,2999,5410
+,8556,13596,3036,15922,4637
+,5688,1820,17903,12312,6792
+,3053,2553,15924,14384,3251
+,18895,19139,9175,1981,19547
+,2287,17174,18348,15558,5665
+,12847,17287,17572,17482,14046
+,3231,7408,4784,7459,19953
+,18122,15884,6007,1445,2749
+,18599,14643,16633,18886,16271
+,4843,10450,1644,10906,1199
+,2519,18670,10540,4690,6070
+,7718,16536,7400,814,19643
+,909,5967,16402,6649,2571
+,11692,11014,1945,11627,2129
+,18845,10759,380,2824,17987
+,15315,15613,3923,3768,4424
+,9323,18961,14793,11338,19641
+,9391,5573,3135,18930,8481
+,9963,3892,7714,7546,2930
+,15588,10933,8790,5021,12755
+,2710,4862,3239,17490,5618
+,8367,15201,13459,10371,10365
+,7381,16934,16487,11370,8446
+,19608,19935,3695,6858,8859
+,17259,10600,1258,11543,19559
+,5175,18098,12230,13693,14046
+,13289,2168,4454,2592,1238
+,1123,16732,8157,13811,5377
+,17218,3842,18289,4298,10381
+,14487,13575,1177,5484,12524
+,15010,17563,13805,8396,14608
+,11865,13532,4891,11042,5369
+,14382,16291,12407,14074,18075
+,1008,4666,732,5061,8191
+,4901,17880,8394,8639,918
+,14247,3710,12749,17122,19147
+,15647,5337,11618,2764,8624
+,8807,11923,1301,8021,19594
+,15547,2084,11895,16899,5084
+,9338,6888,4284,17098,17085
+,10704,2219,5435,8510,17947
+,12930,9513,10229,2499,11470
+,9467,17570,5320,11074,17906
+,17120,10956,5116,17284,6670
+,17922,3960,10637,17815,9581
+,16180,13198,12151,8549,2557
+,2949,15673,3758,5174,4886
+,7260,2698,5352,9596,17449
+,3514,7289,13518,8915,19472
+,18336,18071,16450,1252,893
+,4070,14908,17582,19999,7896
+,1202,3171,532,2444,7315
+,17846,3144,7930,17722,16544
+,5355,19369,8928,17538,17811
+,11173,9382,17406,12509,12727
+,19419,17116,16975,19326,13569
+,9747,13382,12333,286,8475
+,6978,5752,4853,1245,18054
+,15741,7759,12559,16771,2300
+,10172,12494,11685,2124,2530
+,19436,13780,3597,4705,71
+,3118,5796,19539,12673,11756
+,3750,6656,13642,4561,10994
+,14308,7036,16630,18463,16854
+,2675,10148,7116,18619,5244
+,19710,14110,2355,15936,18603
+,6337,18596,12614,423,3995
+,14565,9893,16415,11766,8377
+,15819,10908,5829,18260,10479
+,15767,1216,640,12959,18905
+,1336,18595,19857,14612,16531
+,8724,3307,6322,15988,993
+,11639,10603,5501,3435,17071
+,16010,11263,2942,1214,15136
+,7367,2600,5953,6937,16067
+,5663,2742,929,5722,12369
+,15884,18728,17828,7528,7303
+,15932,3154,9016,8699,13105
+,6992,3336,15552,6243,3377
+,13424,13480,4917,4713,8174
+,18528,11144,2428,8152,16014
+,84,17149,7681,8944,16362
+,2445,635,5354,8762,354
+,18919,5330,19491,3094,13509
+,19287,4236,3065,17227,18393
+,7435,9801,10092,11749,389
+,16966,461,8135,19583,6686
+,17535,4174,10015,11660,3776
+,11696,6492,1255,13624,10866
+,16967,17559,1296,4509,17858
+,8515,17064,3580,17227,6549
+,16404,269,4811,3967,6033
+,9833,16482,7125,18610,15712
+,7528,9017,2114,15318,12838
+,17124,7724,12729,1843,3848
+,12145,502,18190,12347,7627
+,18651,14082,15988,3238,6904
+,15204,1221,19794,1262,6906
+,19726,11090,365,6647,1880
+,5599,17391,15214,5839,7750
+,2376,17142,584,11876,4387
+,10619,7611,7518,9503,17794
+,11485,11144,15903,17907,442
+,13529,8056,4648,3643,13454
+,11466,12426,14765,4266,18381
+,9723,4331,12129,19036,2249
+,1401,8095,17797,19464,18476
+,456,18410,11463,13601,1766
+,8407,325,677,2900,134
+,14755,4298,13756,1483,10519
+,17205,7752,6978,11836,16676
+,4434,17636,1246,1527,5405
+,12177,14194,4048,13947,1687
+,2622,5959,14039,8761,16340
+,16024,2792,9276,14560,16544
+,9925,5793,16347,13446,12089
+,13548,17979,11150,3535,14549
+,10636,5309,19387,6688,8105
+,11424,13366,3937,2819,9830
+,10862,13852,493,3838,13811
+,6154,12216,10353,7,5481
+,10659,16751,3398,10540,8541
+,4241,3334,3624,5395,8829
+,10248,4548,5343,1264,8607
+,17010,6783,709,9641,17965
+,16047,5707,3792,9658,2178
+,18842,2237,13530,4197,6842
+,18061,2258,898,13474,9629
+,14598,1679,9943,546,11241
+,2272,19114,1657,6607,14207
+,12130,11422,15568,9165,9319
+,2420,2030,13816,13873,10400
+,17489,383,19041,17757,8696
+,13896,13239,14061,13332,10472
+,5316,8512,8821,11438,15870
+,18669,11059,3180,17160,17468
+,15422,9170,9239,7529,3146
+,2877,2994,5813,5879,12139
+,830,14651,8279,11728,8339
+,19896,17478,1765,13378,14799
+,18332,18999,14045,16574,17589
+,15749,19041,4499,7914,17933
+,9944,12171,11312,7792,16491
+,11117,9328,12272,10897,11673
+,14882,16611,14502,14188,8086
+,6299,10591,3086,9161,13910
+,17779,18142,14906,15297,19180
+,12183,11442,15486,11714,7639
+,7322,16674,6025,1348,16548
+,19377,12348,12712,3378,19412
+,18830,7925,11182,17216,12368
+,17518,15024,15685,55,2524
+,17428,12262,6865,2816,18211
+,1464,6603,15857,6442,5377
+,14448,3088,15236,10070,7017
+,19970,7950,8985,733,10871
+,9622,12213,18786,18954,15289
+,17944,18276,16998,8133,17334
+,6737,12544,17943,735,10636
+,14350,9477,13117,766,18327
+,15141,2528,5737,9009,16220
+,810,11686,1870,1904,19860
+,18141,642,14209,16189,8870
+,10901,5785,3589,1745,15575
+,13628,19344,6177,16961,18220
+,11266,14925,15577,9836,15013
+,9178,17794,15447,1885,11041
+,16140,11749,3472,1215,14524
+,8939,10061,15682,16139,5286
+,14772,1102,15709,19305,13617
+,13388,6215,13865,15417,13535
+,11580,17062,17736,5895,16637
+,6831,13168,1045,449,5149
+,6493,13100,1222,18805,7273
+,1082,9960,14639,2395,10820
+,2775,17713,11272,16054,1406
+,13885,10958,18803,10741,8171
+,19469,18228,14428,879,15738
+,416,10174,8783,6413,3408
+,17371,18208,1129,17140,4405
+,11916,1971,5301,2588,18156
+,205,11948,12918,12008,6583
+,12082,4272,573,16879,10389
+,17223,254,18927,13647,10449
+,11936,9023,1352,16713,16419
+,3967,5649,11641,6930,13432
+,7897,11660,10773,11063,9693
+,11075,16116,2409,17999,7224
+,4575,19446,2557,4298,4885
+,13450,2771,18830,18404,16304
+,4427,12240,13195,13503,5666
+,2870,10860,12350,16511,8843
+,15796,4854,2092,2698,6416
+,7368,127,19568,18022,1406
+,6365,18414,17978,15331,19211
+,18327,373,18215,15597,2706
+,19103,989,19892,17350,2896
+,12625,190,17223,4707,15962
+,7522,8801,7480,12574,12114
+,8747,353,15909,919,6834
+,3201,18501,17877,8442,6865
+,17418,4169,16840,4205,11604
+,19213,9474,3792,17728,11852
+,2895,5805,15684,7816,8858
+,6293,15642,10190,16595,2271
+,16892,14610,13235,5490,2945
+,6366,14789,11355,19842,15525
+,13558,2433,10758,5276,16762
+,2777,13423,4161,13931,498
+,17968,16651,14894,6381,9070
+,13131,11476,9600,10387,2194
+,11689,19139,4202,140,4336
+,18252,4133,16545,17807,9517
+,8201,18278,9166,17125,11400
+,18997,10278,1888,13283,14695
+,19483,17541,6459,14490,14422
+,12607,8488,1092,524,9612
+,13540,19569,3192,13447,4448
+,15085,1683,12059,3993,19449
+,19714,5991,5973,2546,5789
+,125,9317,16318,6588,7827
+,19461,8674,11169,3745,4134
+,12422,10799,3350,14004,3347
+,14522,14282,2512,13127,10561
+,3340,16144,15063,999,5322
+,10831,12590,1830,1178,1172
+,9171,3612,12730,13226,9746
+,8963,15669,4657,7658,4519
+,8040,677,13010,13325,4545
+,1331,5835,5338,14614,9663
+,4308,4254,10720,15211,19777
+,9789,9442,8312,13569,5709
+,4452,6547,6633,7991,15851
+,1358,19520,6038,1364,15249
+,1272,4337,11229,3730,16842
+,11766,1622,16148,19716,1425
+,1652,4536,14976,11559,11802
+,8994,9355,17976,6179,6569
+,14479,1206,17764,17201,5311
+,6264,2816,18147,11279,2507
+,10875,13181,7728,15301,15527
+,943,11469,18362,784,1439
+,7764,13152,11857,3792,9617
+,2642,6781,14488,4356,971
+,18312,1375,11146,7411,5338
+,14129,13183,16670,17949,16559
+,15945,12969,2736,2825,5083
+,15853,17386,7043,10934,14541
+,13900,19321,3401,14843,8947
+,13811,8833,4912,10392,9376
+,19486,13491,10080,12228,4713
+,15185,12770,5248,16053,2396
+,5727,4157,7641,17405,18565
+,11180,5215,7705,8784,19831
+,16508,6101,11945,4196,2837
+,16557,12974,1665,10480,9522
+,1648,10654,10019,2345,10836
