OP,A1,A2,A3,A4,A5 
+,7382,8728,1132,6987,9005
+,4660,6271,3588,2386,5084
+,3635,4830,4506,4250,1251
+,8394,7446,9485,3476,6217
+,4042,7947,9452,5562,5332
+,1095,8727,6288,1950,5279
+,9124,4998,1420,3882,773
+,6216,4691,2441,1331,3232
+,741,5777,9461,4675,248
+,4831,1660,6107,3466,5930
+,912,8034,405,3920,5611
+,4315,8559,5902,5616,1266
+,9667,5021,1071,2709,3266
+,2331,6427,4056,7906,1950
+,5445,3538,6355,8264,3356
+,2566,6545,5840,4268,4824
+,9148,3464,9193,6117,8845
+,1366,9835,2203,654,1499
+,2729,9591,3668,5169,56
+,5758,6387,3857,4864,4624
+,2007,944,5583,1067,5961
+,6180,3188,611,2492,9067
+,3511,2649,5758,5653,1930
+,9981,810,9660,4562,9258
+,352,6126,8701,6914,2287
+,9227,7513,2815,1497,4620
+,6186,1178,1913,894,2617
+,1779,3416,4318,8769,2363
+,6553,5659,3952,9142,8921
+,2637,8398,7065,7590,9128
+,5892,1369,3164,3090,493
+,5258,795,1828,1407,3781
+,6631,2029,6196,835,1127
+,1500,4117,6782,6259,9003
+,9814,1336,1823,5084,7834
+,1475,5941,4046,6973,4458
+,8003,4620,8688,7226,999
+,4840,9150,586,3243,86
+,9044,1528,3756,5264,4584
+,8765,3629,2088,5135,6419
+,3530,1948,5778,251,6380
+,675,6258,1134,8889,9987
+,9600,6009,2581,8557,7555
+,9479,3851,4716,1189,4153
+,9282,8330,3351,2704,2649
+,6283,6584,6746,8826,9738
+,5375,5659,7636,5580,2735
+,9753,9517,9585,8737,4330
+,9638,3759,5623,2973,2781
+,6806,2900,1906,6895,741
+,34,3207,3735,1972,1931
+,6826,1698,1380,3075,5713
+,6091,3365,7610,5249,8764
+,5577,9680,1425,6818,7082
+,7865,8837,8718,7967,9644
+,6621,2959,3698,3351,6533
+,702,4104,6477,9368,7676
+,8770,7112,2037,1252,2295
+,8745,9599,9383,5705,2452
+,5699,3733,3017,6189,9900
+,1196,5595,2903,5838,5153
+,62,9960,82,7462,9201
+,9967,9526,2465,8687,5975
+,1476,2619,1398,3000,2621
+,5183,7544,2324,8048,5041
+,9747,4667,6839,2275,1713
+,2454,2217,2738,7556,6439
+,3265,2311,9329,4839,3211
+,6791,2294,6921,8563,2756
+,6486,8362,540,9417,7907
+,6689,258,7092,7919,4629
+,2874,3598,2370,753,3312
+,4634,8371,2736,2469,7383
+,2174,4059,426,3383,6404
+,8887,2007,9975,6270,8948
+,4183,796,5716,6847,5842
+,1446,8576,8758,516,257
+,1256,8004,2799,7117,8333
+,6960,5300,5800,9422,3376
+,5268,4911,5191,5050,7212
+,3806,8744,6557,6531,5598
+,8720,1765,8906,5052,5064
+,1262,7755,29,9845,8951
+,1102,5106,732,2755,8406
+,6111,2048,5813,5150,4229
+,89,5337,5131,6483,1252
+,7889,2417,5699,9260,7266
+,7020,4735,7303,1237,4500
+,5116,8027,5597,7396,4134
+,8336,7654,1269,8994,1792
+,4162,8134,4408,3972,915
+,8379,6045,189,8991,4827
+,7746,7915,1916,712,5512
+,5637,6647,7511,1428,1521
+,8506,5636,6198,530,6453
+,5570,9644,7454,6940,5589
+,5883,4536,1457,5103,8583
+,9590,798,2629,7692,5930
+,8350,859,4313,1955,8199
+,1497,9873,9839,2363,5
+,3374,6545,2746,2836,8388
+,3079,3626,1210,3995,4232
+,3776,1048,7832,9625,6301
+,7722,9609,1302,4039,4420
+,423,1877,4304,528,6006
+,5384,8044,9767,9416,8317
+,1993,3612,2691,2393,7243
+,861,3603,6711,23,6956
+,4416,1375,8933,1698,3339
+,8172,7435,5010,3771,5655
+,7669,5646,2219,8419,9621
+,8673,3118,1079,5972,8423
+,9206,1566,4694,2533,4382
+,2888,4603,4070,9665,8587
+,3239,2182,5235,2178,2898
+,1960,3206,1614,6014,8606
+,5205,7623,3724,3988,1730
+,5074,6239,4083,9287,45
+,5260,9153,6149,3102,2352
+,3276,3887,401,6036,5437
+,4545,683,7216,6287,9428
+,5327,9176,7076,678,3598
+,6812,6806,4672,6149,7104
+,8573,2536,1935,8481,4711
+,169,542,2644,1950,3656
+,5613,3677,8043,3971,5248
+,7798,1401,1105,2602,7536
+,3271,4386,6471,3087,3225
+,4509,9481,6587,8927,8709
+,2253,4695,468,1000,6562
+,9444,4335,2688,7719,412
+,1869,3797,3163,7050,6178
+,7439,4178,2814,3270,3403
+,1464,5643,4572,2571,8756
+,4394,4062,2791,6037,4056
+,1278,1716,1072,5248,2379
+,7824,2481,5289,9705,5547
+,4192,6647,5474,3676,5819
+,1531,7698,2154,224,8622
+,5683,3851,324,731,163
+,1346,9934,1668,4101,9773
+,9330,678,5870,2933,8137
+,1379,1635,5673,4066,491
+,7427,6640,1969,5059,5947
+,1633,8944,8950,4222,238
+,7058,3239,3685,534,8724
+,1391,6022,167,2548,3442
+,5583,5783,8787,879,7878
+,308,3405,8349,5577,664
+,959,2238,2438,5142,9424
+,4576,6037,6690,928,803
+,1780,7719,9728,9838,1964
+,85,2421,7918,144,1503
+,7367,875,571,1331,912
+,3006,8699,2775,1954,6654
+,4782,2290,3533,9760,6077
+,2159,165,4525,136,1957
+,7601,3205,9889,6572,6003
+,649,5715,4930,214,928
+,2875,9347,1241,3285,2643
+,5792,6444,3436,7006,2125
+,4528,8386,2381,1148,4769
+,9915,917,6650,3261,2253
+,4649,2586,9457,9863,7059
+,9224,7105,1581,6305,5827
+,5120,538,9008,7600,8647
+,3333,2701,1373,2914,3652
+,5405,7039,7414,374,1128
+,2146,4467,8047,3969,5058
+,8421,1535,7789,3233,2690
+,8764,140,1543,8478,266
+,986,5181,5113,2529,5676
+,2072,3935,6259,2424,4280
+,6942,6124,4327,7157,3185
+,8943,5814,6025,4391,5165
+,6706,4569,7929,4234,4531
+,6088,7960,1483,1264,7809
+,6660,4786,2602,8365,9579
+,2435,4977,6778,5459,2719
+,384,26,2338,7980,7753
+,7490,8877,9326,2337,8574
+,9694,8553,8462,2368,431
+,2963,9388,8780,2315,3056
+,4488,5742,2945,9925,9585
+,5318,2601,912,2928,5615
+,2699,2126,8368,2827,9760
+,4471,7706,3778,2359,2463
+,9049,2167,8959,1971,3706
+,7456,3050,4068,5505,2678
+,2628,3096,459,5683,2387
+,2814,8381,8405,3234,8613
+,7543,2306,1542,4976,1765
+,1345,8068,1627,5647,8145
+,4340,4492,8740,3699,78
+,3345,5038,5808,808,7714
+,1370,7694,4190,8292,6879
+,2267,2630,7360,4666,6798
+,522,9438,6097,5764,517
+,9500,7993,413,8337,6282
+,9843,9134,2566,9355,8396
+,3429,8766,8545,6721,9942
+,933,9522,9138,4621,35
+,6803,267,6289,8752,2751
+,9125,7035,6074,4733,9004
+,6244,8423,8063,2044,3452
+,521,7719,2896,7694,6927
+,4194,2482,4467,5840,995
+,5899,4768,6158,3804,1385
+,6150,6926,9196,4952,8645
+,7330,4279,1077,4429,1535
+,5586,3878,311,8976,9787
+,8470,7582,7549,2377,8307
+,8540,596,7626,2023,924
+,2043,4240,8896,696,7109
+,3647,6052,7953,7195,8879
+,9012,5847,2689,4777,4435
+,9848,2310,2455,820,7660
+,6834,1875,8832,4509,4974
+,7013,5670,35,8078,1987
+,4688,9049,7399,5319,5287
+,841,963,1211,4543,4465
+,935,9502,4084,6215,7247
+,8731,1040,6568,264,8745
+,7105,4715,455,7962,3626
+,4372,1166,6213,1417,4305
+,5157,344,8810,2285,7323
+,2701,3841,8269,6333,1326
+,3366,8117,583,1063,5773
+,5534,39,4803,9304,1964
+,3492,5403,85,9270,4316
+,7018,8039,1257,4828,6335
+,1018,4699,9403,2006,825
+,6673,2715,9636,2556,4474
+,2349,8966,3293,6679,1367
+,9937,903,5037,6058,334
+,1528,8460,7233,8717,558
+,1792,3610,7917,2232,8092
+,2881,3481,5004,1597,9705
+,2358,7754,1137,4746,1563
+,4868,4540,2944,617,6502
+,112,1355,3665,5184,4178
+,6013,596,2896,6685,8358
+,8517,3611,5721,791,8397
+,3583,6418,4183,2503,6767
+,2606,1733,4088,3845,9210
+,966,6428,5351,644,7912
+,845,1399,4969,5768,5087
+,7852,2076,5730,6330,8489
+,8942,8031,4177,4916,7
+,9812,6718,365,6694,7692
+,5063,7835,1710,9032,7492
+,638,9332,725,1983,7729
+,7466,2805,3171,6428,5668
+,9588,2711,9226,4198,507
+,8784,5629,6969,4831,3525
+,8247,8837,8047,4750,1610
+,1856,9796,5067,1265,3221
+,2504,4606,4560,5671,9408
+,3083,964,2891,3457,9166
+,2997,9122,6218,6873,8313
+,5437,3832,3838,8774,5187
+,5631,8025,1767,975,2338
+,6313,3721,7598,1053,9616
+,3815,5190,3073,4714,4957
+,2044,599,3626,1487,4720
+,4400,1498,2644,8846,926
+,2051,2189,6355,2112,9210
+,1818,1906,9214,1711,7382
+,972,7439,1418,4597,7490
+,8621,2637,216,6025,2902
+,864,4700,6269,1096,3626
+,5198,4689,2266,7707,3319
+,2914,4264,8798,368,6375
+,6193,5643,6291,208,2797
+,3061,9489,9852,1037,390
+,8187,6944,6711,8740,3027
+,3863,1194,7586,5473,4349
+,9721,1686,3115,2442,4142
+,1955,5834,1428,5251,3621
+,201,6854,6272,7351,7951
+,8278,2298,5067,2158,3421
+,5994,9730,6044,2420,3591
+,9266,9766,97,4361,6966
+,6690,6681,5118,7374,2449
+,6940,1322,9015,893,4016
+,6343,680,2135,9546,1433
+,54,7149,5162,1101,2736
+,5886,7162,504,1499,2109
+,7804,9631,792,9993,2689
+,6205,7821,9512,7495,5391
+,3309,5845,1640,5137,2480
+,9665,3292,6355,9365,9402
+,4835,4832,673,5841,3215
+,6516,3405,1397,4269,2137
+,6789,8957,4772,6826,5825
+,4374,1545,3710,9553,5074
+,9071,1188,1007,4849,8733
+,368,9446,1439,697,8181
+,6470,9141,6830,8600,140
+,9222,995,1207,9473,5773
+,8916,6294,7084,7675,576
+,3432,2683,8680,1248,5989
+,4295,8927,8580,375,6801
+,5653,6724,9493,611,3869
+,6575,7474,7782,4921,8463
+,3346,3879,1724,1696,6906
+,874,9494,3168,6675,6875
+,4902,2758,8562,6496,1459
+,9872,1015,2668,5282,7327
+,5413,7043,4020,4121,5860
+,5141,6545,5782,672,2460
+,8834,116,9831,9670,4262
+,4619,5685,775,627,3301
+,1650,7395,4165,8119,521
+,208,6145,1650,6747,9770
+,3323,3935,8542,2935,3363
+,759,1372,9775,1606,9424
+,8266,5288,5158,3368,4082
+,8014,828,9512,8538,3926
+,9468,3074,3004,7737,5119
+,9186,9377,6775,8583,6817
+,1365,7096,8074,9385,9379
+,671,2537,5760,4602,2385
+,3785,7288,9208,20,2014
+,2223,9006,1620,188,7977
+,6552,7634,2849,5051,4394
+,6075,6703,6,7145,3721
+,637,995,4615,5359,2059
+,8949,1838,4413,3925,4480
+,5526,1513,7470,8634,6096
+,1248,9451,6935,8378,9085
+,1612,6128,2243,6135,2306
+,6804,7146,4853,111,4003
+,6179,1091,5025,5013,9693
+,9202,6564,3843,6927,5056
+,7664,2866,8735,1937,1259
+,6882,5648,8889,6942,8487
+,5851,1344,2749,4031,3737
+,5732,9434,8730,1689,6885
+,1937,3704,2821,6141,9956
+,6125,2325,3715,7552,8845
+,6431,6601,2788,9690,2137
+,338,2507,5582,4264,6374
+,5879,6737,1776,977,5054
+,1083,3892,7984,3607,3600
+,1309,1884,1318,2715,9607
+,685,7502,1478,9254,351
+,3623,3114,997,129,8489
+,8234,3789,6504,2383,1508
+,7089,6500,3485,9453,9891
+,1649,107,388,5016,4346
+,2262,5144,9432,2007,1103
+,4753,7970,8630,4584,504
+,9990,6593,1321,1465,1969
+,2025,2633,1768,6890,1999
+,1257,357,5795,539,5317
+,6460,805,6442,3987,3579
+,1702,5444,4275,9120,1048
+,7788,6414,7631,6922,7410
+,72,9210,4513,4684,5465
+,4905,5847,969,299,251
+,1772,4347,1460,4610,5141
+,7608,1347,1362,2327,7729
+,1997,9260,4819,9670,9373
+,4008,1220,9953,6128,9571
+,5347,4245,2136,983,711
+,6783,6051,7310,6363,8449
+,8484,5517,8441,9584,9956
+,1996,7874,5832,5813,3882
+,853,2158,6053,2190,5644
+,7308,2246,858,4633,5965
+,6730,1666,9076,7187,7470
+,2000,4379,9398,8480,8764
+,773,9549,1290,6914,4061
+,7654,261,5862,9541,3409
+,5539,5214,6704,5783,5036
+,2239,1838,4789,6512,9777
+,694,6521,6522,2430,1580
+,5658,1376,9078,7211,1285
+,1782,549,9961,8009,1750
+,8860,9021,9875,1822,7499
+,2247,6538,735,4414,3374
+,7158,2223,9995,3554,4956
+,8885,6038,7321,7539,9945
+,1071,4416,712,6439,6572
+,5156,8195,9916,5144,5252
+,7878,8807,1431,771,4583
+,5988,9419,6297,377,8428
+,3444,2993,993,5155,3457
+,6707,8589,8166,1478,3519
+,3719,171,9391,4446,5430
+,5655,4336,4198,9728,8358
+,4111,1330,8563,4840,3479
+,3741,6988,2624,8694,6854
+,9097,6861,9723,4076,1531
+,8243,7644,8277,4636,5487
+,7038,7257,2046,5946,8384
+,5735,8007,3374,8624,6760
+,1378,5879,8107,747,9493
+,2226,8091,5102,4867,7947
+,6461,5824,505,3931,4494
+,9566,1125,3677,5963,4092
+,8588,2475,8092,9101,837
+,337,8072,3278,4460,2403
+,4726,5390,9290,3366,8804
+,8813,5443,1389,7062,8357
+,437,1562,9070,3509,8830
+,2913,6073,4510,4408,6185
+,4963,7368,2070,7164,1233
+,9278,8443,3909,6888,4137
+,9421,4699,8175,8237,2854
+,7452,8723,3353,3236,1440
+,8270,9399,5807,9123,7193
+,3256,6049,2484,2412,6852
+,5949,7413,4160,535,1818
+,2284,2415,548,137,1522
+,6605,5998,2246,7782,1761
+,693,1630,5671,5415,8320
+,5409,4192,9870,2496,5987
+,6629,8858,566,6356,560
+,6089,9981,1045,9607,5405
+,7052,3360,9711,7442,9542
+,1667,1552,6822,8495,9344
+,8574,2046,6285,94,1264
+,6933,4437,5282,4913,3636
+,4250,3644,8969,4478,6783
+,9228,4511,8307,4217,5348
+,606,9167,8828,8728,2048
+,2791,5156,4755,713,2350
+,6683,6062,918,9673,877
+,115,290,8477,6288,4047
+,7036,6247,7788,7600,6262
+,2342,3312,32,6216,1378
+,8104,3081,2892,9321,8816
+,3070,6816,3598,7019,5257
+,6370,2832,9112,6726,9514
+,600,265,3524,6523,4359
+,9475,5313,5311,9389,6399
+,2667,188,2630,8421,2572
+,9789,7912,1376,4624,9180
+,8742,6214,5417,1550,7997
+,6251,9448,8559,4260,9372
+,2056,1313,82,4993,7183
+,5479,7783,7161,7824,3839
+,5594,8078,8392,126,2434
+,4282,9390,427,6357,9372
+,519,9541,120,9132,3680
+,7789,6068,1147,2567,6563
+,2425,1839,1010,5527,72
+,6447,4495,4240,7212,4479
+,7890,5848,7158,9736,755
+,7149,5995,4656,6267,4829
+,9846,504,6298,5040,7074
+,9584,8023,6335,2977,2321
+,2438,3238,8399,6097,1848
+,9842,4559,236,3459,171
+,3967,6355,8386,5265,3047
+,6090,9359,3065,4728,8196
+,672,6910,3379,5622,8464
+,9522,83,3237,9228,3704
+,2063,9215,6610,979,2764
+,4101,8628,3606,2959,9222
+,7750,4829,4585,1919,6790
+,3044,6941,3825,6066,3668
+,9173,8496,4631,2797,3984
+,3047,2545,2711,8112,6202
+,2270,8492,3900,1132,7934
+,7620,6590,7025,579,2505
+,9215,9699,5342,8931,6329
+,3400,3584,7140,6934,6862
+,7027,9029,7675,4966,6069
+,7585,3667,2368,4559,2395
+,1272,7242,7569,1904,9063
+,8989,461,1725,1379,9241
+,6064,5396,1609,898,2974
+,4424,3376,4860,7116,9350
+,878,1254,1158,5544,9151
+,3528,3756,7605,3488,3757
+,7840,9083,4221,6175,2786
+,999,5141,1455,4735,5549
+,155,1402,8907,8141,1658
+,1420,2174,9006,9679,9781
+,1432,3402,1402,3662,1984
+,7575,5120,5479,7233,1908
+,4647,8879,3820,2743,2596
+,7557,5941,8527,3502,8453
+,1825,2306,8030,5740,6403
+,8711,9993,7511,6251,2463
+,9627,4692,6833,1072,8196
+,6484,8614,1775,4238,6021
+,5872,5297,5308,8834,1646
+,6705,5696,7609,3521,7114
+,785,1574,710,4750,9755
+,1305,5362,3626,526,4697
+,406,3234,8690,855,6231
+,7066,5285,6318,1823,3424
+,9219,7296,2667,2145,4407
+,9122,6815,9949,8127,7739
+,2163,5399,2434,8845,6332
+,8040,6839,555,5461,1811
+,8184,2442,2697,5271,1058
+,9786,1033,4927,1912,7753
+,1539,5240,9453,1456,6192
+,5770,2475,6965,1685,8867
+,8878,6662,6151,2790,7865
+,124,4647,1106,308,9760
+,8950,2797,289,2651,9208
+,8153,7713,4673,5057,5027
+,6532,180,6349,5670,3504
+,2440,8112,3828,1086,567
+,7467,5915,5410,6286,6250
+,9689,2962,1024,3312,578
+,7657,9551,9058,5877,4534
+,3060,865,3614,1954,9505
+,6612,3302,1626,2914,6923
+,9593,6210,8935,3273,4211
+,6704,2919,5172,7499,4284
+,7678,4005,3914,3868,9331
+,3743,8763,230,8450,3205
+,4546,9332,6516,1044,9712
+,3999,6825,4407,5494,4394
+,4351,7477,6040,5473,4163
+,14,7423,4183,9674,510
+,9261,5664,6635,867,1796
+,5556,3082,7112,5555,2125
+,7444,6242,2745,7057,772
+,6802,9616,5538,2630,6948
+,7915,8166,9817,6998,5535
+,6414,685,3967,1351,4912
+,771,9317,7977,8052,7070
+,1751,9151,4060,164,5366
+,8538,8242,2061,8981,8493
+,7434,4047,2361,1292,4306
+,5195,5073,969,7412,5252
+,6053,1388,2981,9067,2458
+,8601,8719,7017,9048,2494
+,2916,822,6923,72,4746
+,5527,5761,8228,3092,7055
+,6157,3021,8090,5536,2041
+,8669,35,1186,7860,5572
+,9662,9414,8841,6908,2580
+,3544,7333,5614,7560,6071
+,907,8805,4707,7035,9001
+,6317,1999,1820,9625,5662
+,7911,8411,5565,8887,3049
+,546,3114,1958,4959,4595
+,2431,7060,8035,8651,7534
+,2756,8078,5148,3188,5436
+,9983,6909,8199,2736,3410
+,2240,6400,4789,8338,4545
+,3947,1511,4017,7694,4651
+,7602,8259,1980,9121,7123
+,4843,3368,7957,7444,1455
+,996,2527,997,9990,9291
+,2935,7141,9752,9987,1961
+,4668,1230,32,8729,7776
+,5554,777,2672,6195,9121
+,3662,9997,3390,6327,6147
+,6780,6823,4145,1333,2400
+,4191,6370,7934,1019,3302
+,2536,9937,8087,9251,6886
+,1260,4558,4160,7264,4737
+,5738,2494,8095,7340,1169
+,6721,5246,2241,7030,5366
+,4504,1844,7909,1643,1456
+,1763,1874,8725,7289,1970
+,5891,6350,1237,9249,6890
+,3820,1733,2518,4183,3272
+,3144,3582,1871,6886,1266
+,6930,5884,1506,2653,3376
+,8655,5180,38,2046,6903
+,4740,715,5745,1749,5464
+,4086,4910,2160,9175,7301
+,385,7723,4057,1368,3762
+,9740,5482,1955,2273,5396
+,9718,4331,5819,945,1141
+,4930,8800,4891,3662,3040
+,157,901,1691,7098,9429
+,2499,6068,4165,2009,2044
+,3875,9819,3660,2812,3389
+,568,4287,4138,8129,5925
+,5606,4214,3232,3598,6694
+,4516,8409,7713,1649,9664
+,661,4759,6826,2312,2758
+,6541,1911,2357,7541,7755
+,4264,7769,1565,7651,7741
+,5580,1242,5072,1522,6832
+,3240,7869,7892,2957,8837
+,1928,7819,982,4080,4751
+,2547,978,2135,5921,8353
+,5049,7656,4238,6593,8032
+,4787,7124,2195,407,2605
+,3249,1311,3987,8135,472
+,3436,2373,6236,9628,2745
+,8295,3660,2528,5608,2641
+,3129,8261,1908,8340,9915
+,7790,5029,5230,7288,4313
+,4568,7586,7414,7345,744
+,8202,2610,1284,4375,8105
+,2991,2878,8091,158,649
+,6147,4719,8141,9406,3383
+,6039,9005,6442,2895,6670
+,6048,8653,818,2491,9095
+,9205,2744,2697,9970,3075
+,4486,2879,7678,1402,9717
+,8827,6017,8304,9954,8902
+,7632,6644,3021,3142,2654
+,2778,4240,1917,6843,455
+,3973,2836,2737,3068,5790
+,7978,8242,6725,3976,5335
+,1356,6390,3624,9561,6744
+,6907,831,2683,4554,5861
+,4104,4532,6362,5513,2706
+,5957,5113,1969,8106,614
+,1595,6261,3148,6099,6189
+,5951,7420,6155,7529,3325
+,8206,7879,5641,5370,971
+,5725,4999,5007,7302,7505
+,686,9149,764,4509,6640
+,5286,2645,9609,7561,2643
+,7407,1795,5303,3896,4522
+,9659,705,4225,3863,9767
+,8496,802,5386,3289,2412
+,9366,4688,3779,593,610
+,6422,5060,234,9928,579
+,6033,9026,3856,8236,202
+,5266,2208,5008,2359,1293
+,6717,7496,2255,9197,9343
+,2393,8031,7611,3309,1587
+,900,6847,6141,8342,1408
+,7222,5290,9554,8349,7720
+,5276,9884,5511,3911,5950
+,1143,5372,1979,702,1091
+,9685,4455,7681,1575,4768
+,6316,8039,3155,5019,1987
+,10,6752,1652,1283,8933
+,7001,61,3522,1895,9352
+,6601,2312,9988,6545,9277
+,7167,595,3105,2675,9306
+,3472,2440,6670,4329,668
+,708,1137,8412,4934,4977
+,3914,7470,7922,6355,7845
+,2565,835,8959,5921,6845
+,4254,3974,2270,134,6774
+,3934,8119,993,6950,3448
+,7391,8500,4668,3804,3953
+,987,1415,207,3664,1029
+,5628,294,8832,3197,1306
+,9944,4011,2902,1924,3558
+,1610,143,9231,5188,3057
+,173,3004,8069,3719,2866
+,9133,7800,1553,6726,434
+,1344,8673,9257,7914,1145
+,4349,126,33,4970,7435
+,6559,2285,8237,3656,1895
+,1208,673,8436,9047,2581
+,116,3463,2262,1550,2112
+,839,118,5969,240,5337
+,2297,4469,7243,1055,2035
+,435,7672,8975,4742,5682
+,1984,81,6281,7383,9106
+,9953,585,1639,5655,3850
+,7990,1980,7945,5438,7491
+,3695,4012,1921,2311,5075
+,695,6714,4803,4370,1228
+,8627,3431,9304,80,3589
+,8355,6500,302,4367,3567
+,2524,2389,1834,8866,7230
+,3069,6029,6074,7096,2268
+,2220,9556,9059,8761,9643
+,4769,27,7169,9450,2531
+,2817,9544,1456,5919,7873
+,6093,3656,1810,3046,9612
+,3720,4387,6695,1751,9063
+,2148,4937,1951,4485,9835
+,99,6783,6078,8359,685
+,5619,9373,4215,9641,9684
+,8898,8615,5689,3575,7535
+,3020,5008,5173,7529,9205
+,3980,2314,8867,1661,5689
+,5252,9717,1535,3606,9804
+,1354,6665,8523,9613,8143
+,8171,1874,4721,8128,2299
+,4650,8863,271,513,9405
+,5432,5964,8711,5528,6997
+,8203,4358,9787,6218,9950
+,5954,8765,2457,4509,9742
+,4501,7988,5225,8315,7219
+,8550,2289,3283,8087,5032
+,458,3501,4186,1080,961
+,9043,5175,5092,2386,6511
+,625,2894,4786,7677,572
+,6792,9445,7127,4161,5410
+,6410,8335,5047,2524,8295
+,322,2349,7393,2960,3905
+,8619,3245,9065,1090,4359
+,6556,2158,7994,1029,6179
+,7080,3375,5008,3317,1071
+,6328,43,1772,5913,1943
+,408,2637,632,2198,8844
+,8107,9634,5646,4238,2090
+,8529,7526,9008,3009,87
+,5344,9096,92,967,9399
+,8924,9693,6517,6458,8835
+,9609,5002,570,2650,7994
+,9564,8673,434,4409,9244
+,146,2423,546,8697,6746
+,4990,8699,1318,161,317
+,6618,1184,8120,6208,9748
+,3078,1187,787,9038,2856
+,4796,6898,4625,2986,1745
+,4573,959,9359,9368,5412
+,440,4107,1600,5655,3171
+,9168,8042,9774,3762,4070
+,6680,7591,9760,1095,3817
+,3504,8567,7054,5175,452
+,3856,4090,850,4438,9346
+,4571,5838,7129,2279,7173
+,8676,1392,7093,2378,3091
+,1793,7174,9277,2328,8092
+,8709,910,6828,8167,4242
+,6950,4688,2728,1813,5657
+,9949,5891,8559,8276,1746
+,7993,2748,8574,3283,7989
+,533,1658,8518,5122,6088
+,2338,7543,7576,4221,7849
+,7982,4853,911,1905,2052
+,3423,7499,2433,9452,7770
+,4807,1874,1164,268,9678
+,9283,5190,4054,4323,6635
+,9927,5872,8162,7953,9369
+,8062,414,2390,2974,3912
+,3134,7089,2343,3160,8111
+,4554,1818,9341,9929,3884
+,6102,9432,4293,6856,7807
