OP,A1,A2,A3,A4,A5 
+,42574,17505,6143,40865,49884
+,12078,33299,3611,31978,13880
+,10617,39707,41259,11098,34417
+,45343,4029,28575,3507,19049
+,38322,35635,28252,33805,23627
+,31748,12507,43515,3357,29527
+,37546,37607,32734,48355,49398
+,22995,35917,24930,2196,21611
+,21073,37570,17566,16161,42272
+,45159,20614,28020,45510,8489
+,1494,25599,20996,34920,44436
+,13532,41199,30837,13110,43439
+,5175,24808,507,41739,6239
+,5164,30460,5519,4503,46826
+,43568,49195,11745,31615,43105
+,114,9917,20499,28238,10922
+,38488,40038,12949,247,40175
+,599,1229,35773,14831,42384
+,45935,17933,2715,41262,47404
+,16708,21834,1962,26814,22132
+,39674,40105,43256,18954,1010
+,30825,14196,45736,42028,27595
+,12675,41584,17994,7035,13255
+,30822,5588,18141,2406,6406
+,31489,9709,42072,25316,48801
+,20447,29806,29969,4745,17474
+,13411,39219,5118,30921,4048
+,34637,28071,41497,32875,24186
+,19179,34535,22716,1477,38821
+,33513,32449,26741,20674,36121
+,13339,22222,8495,44612,2393
+,15108,12696,30669,301,34922
+,48121,37525,38302,17641,45893
+,2845,27337,10360,42455,36008
+,6036,9379,39088,33887,9011
+,21111,1687,17992,13454,15128
+,25092,26822,44441,23226,21731
+,42945,1954,41457,7854,3462
+,7132,36054,45941,48708,4488
+,42600,13872,43461,16249,36184
+,15683,28837,34214,21403,39549
+,19093,18961,5198,18468,4621
+,36477,8892,6829,43001,41019
+,39551,23961,5289,28701,13319
+,22713,43877,34936,45783,17101
+,36391,15950,7783,21431,30854
+,7971,18755,10550,18119,14032
+,33010,48239,32044,28144,13432
+,29966,2875,22690,8306,35157
+,19068,48260,1393,20031,23888
+,32955,22703,22093,41072,42529
+,43282,318,31404,16251,44021
+,12051,6932,27044,14423,19834
+,28296,49899,9177,20310,34516
+,39143,49111,8198,2707,9969
+,16337,48587,12653,34025,8567
+,19812,7607,46928,32686,16782
+,42416,37259,24806,17041,45190
+,34620,34040,45698,47760,183
+,49942,3443,36284,5455,15931
+,36078,43063,32422,48291,37849
+,20910,10413,4607,42449,26983
+,631,48061,26179,1376,44294
+,31689,20875,18758,50000,29323
+,34493,15303,13517,42036,4141
+,39677,42232,12755,21685,33508
+,9335,8646,7474,35859,43418
+,48217,17596,3851,39379,23942
+,4088,524,6973,20727,4091
+,47037,20142,14171,48155,18329
+,529,35524,41870,20889,1967
+,21416,4460,16256,32002,4483
+,7446,20197,44884,45040,10992
+,17325,636,39504,11625,40636
+,38028,48725,1542,23701,16832
+,7538,19297,18219,34624,42494
+,31117,9843,6830,22618,15233
+,4093,14462,36530,21547,30602
+,12779,23428,16663,34821,25179
+,5634,10018,12099,36603,25316
+,47550,20421,34735,37072,22627
+,14650,19443,33091,42875,10091
+,12465,31119,5767,20039,119
+,31336,29484,6104,6096,8599
+,8353,39172,46910,37148,26186
+,7070,37169,8983,6978,10466
+,4390,20079,35036,43408,29579
+,21712,24341,6338,16665,41038
+,21713,41114,44895,37534,47330
+,7794,958,37777,13846,4470
+,29371,14929,13227,21859,35031
+,33829,49605,28725,39943,3995
+,37523,49408,1956,42320,31183
+,45483,11558,36343,33525,13690
+,7939,6086,22385,8637,25966
+,21846,34411,28938,13639,22357
+,47314,20682,25559,5509,26081
+,18443,22100,15455,25681,7860
+,16371,4536,2807,8742,22050
+,1331,30426,37259,10162,44470
+,11846,27089,24697,42616,10009
+,43789,19711,27833,13802,10210
+,23915,26512,21329,10428,35770
+,41408,28177,16544,26093,28929
+,31101,16997,39841,10408,21398
+,49063,20211,14766,28030,16708
+,36396,31462,26777,38353,28221
+,28163,25144,27618,40132,11473
+,24723,12781,21179,6113,28974
+,8916,18337,8352,10444,32645
+,48416,37009,2554,22290,49531
+,6373,47803,43250,3596,7567
+,38632,17314,29587,1627,1057
+,19355,32115,48438,16367,36387
+,24604,31846,46926,25888,22792
+,42928,917,11144,44343,23840
+,438,9061,16120,9488,48353
+,9955,11526,6784,25764,27795
+,20192,34038,7518,17670,41880
+,32079,31390,14687,10478,9164
+,11978,7879,9380,42098,10197
+,17764,18620,40822,32194,38448
+,34625,4618,25695,19733,18255
+,17457,44548,25915,18511,24445
+,8910,23241,23321,45085,9614
+,21989,19850,42859,38565,39800
+,20392,41428,11025,21931,15120
+,49095,29804,14643,49288,4466
+,8941,42550,12345,49043,26331
+,4944,34658,15565,31000,32
+,39129,9642,20375,26468,20971
+,4540,10263,28325,17956,34928
+,37251,20770,31707,29937,34324
+,28882,32419,23091,18241,17021
+,5920,17343,47689,39066,397
+,3803,20128,32140,26849,42552
+,29039,4257,10994,37073,14121
+,15820,3405,18819,1077,30139
+,2516,40736,33076,30956,41209
+,878,38580,45383,38199,11722
+,4535,15527,240,33039,2997
+,44762,24969,4124,49699,36659
+,31497,34290,7822,36206,12034
+,28439,49175,41149,40889,24650
+,20055,4059,19312,47691,29456
+,14586,17759,25432,5135,2498
+,33255,32546,37131,29523,23116
+,22866,30644,23816,47989,26759
+,33692,26759,26032,36543,12402
+,5652,23514,13038,1631,47900
+,21154,32119,11077,1867,27157
+,30098,25967,23135,20584,3480
+,36238,20150,22633,23955,1995
+,26363,2138,40801,1042,6472
+,35603,38033,45506,40910,39520
+,46653,33550,27765,32347,41156
+,30173,42177,38269,27180,28843
+,36157,47575,46163,13949,15187
+,5091,40630,20056,15666,21066
+,17445,40931,2962,4462,47950
+,7670,18539,37380,28353,46214
+,13652,4748,35897,21300,16206
+,21428,20850,43805,14665,9772
+,6714,30133,25407,12929,11054
+,24204,35375,4627,40446,8354
+,16585,32120,38196,500,9639
+,4205,11686,29525,272,36989
+,27406,35342,43043,16116,32853
+,44564,22476,46547,26213,4696
+,26520,9506,8373,776,30016
+,23552,2178,41593,43910,31019
+,27934,2507,24814,7762,21757
+,2263,12607,46647,49416,49085
+,7011,32771,46272,41815,20219
+,45104,13231,21821,27335,36491
+,38121,41116,27449,3967,34841
+,42111,34894,45065,44095,9042
+,47258,34218,17137,41087,49583
+,31664,5294,19100,45552,12585
+,14701,2609,26971,10786,36636
+,12690,43785,37097,32409,37162
+,14060,37177,489,759,34908
+,41301,15751,521,46105,8308
+,4084,17800,2300,37474,19278
+,15848,4284,38713,42647,32299
+,22196,44683,13531,46480,47440
+,19573,34561,5119,4377,28165
+,41906,10410,18189,7455,31468
+,25223,8462,20548,22725,42739
+,28978,39940,35780,14853,340
+,42540,21887,12668,25935,101
+,22381,28008,23183,33112,21492
+,47292,10330,49067,46849,18563
+,12140,28870,31145,49853,4932
+,23796,4432,1340,5886,30551
+,29466,36837,25395,13664,36627
+,29739,25463,18063,38370,24449
+,3782,9728,8016,32392,2644
+,46430,13335,2998,44536,21475
+,46142,39111,18558,36605,2152
+,15495,24285,9910,25436,48073
+,32297,15171,12075,2023,42856
+,7539,45571,26265,35301,28582
+,7558,42652,36845,48666,28035
+,5193,21680,29910,32438,29112
+,17536,32776,25485,36501,34333
+,22197,40467,42329,31651,47205
+,33622,39758,42445,4971,25127
+,17633,39458,45371,827,34375
+,16963,18574,27774,39497,18099
+,46230,28598,45858,17599,31486
+,42069,26844,34133,18439,29176
+,9150,16345,44641,37743,20524
+,29933,435,41644,36155,31332
+,44121,35219,13570,45831,38697
+,21778,18135,26276,20148,31354
+,28135,21865,48271,41932,13695
+,5545,351,10972,24671,20995
+,8800,32274,45341,44434,42866
+,21536,16709,34715,36543,42108
+,2485,48279,16353,1463,43256
+,46813,28958,49480,25290,48202
+,20357,3181,25791,16389,22509
+,22112,38814,21656,3447,37676
+,15207,6156,17609,6829,13520
+,15343,1545,40413,35206,567
+,22312,36925,18634,32794,25888
+,21295,2346,26745,49061,34509
+,7031,33379,16967,9781,28570
+,33595,19852,11771,31838,47874
+,34699,2390,17584,32502,26536
+,5276,39226,46858,35305,42005
+,31881,32759,23972,14723,12910
+,7227,37106,16437,18901,4096
+,21271,21934,21588,44688,19562
+,23036,20029,10234,38756,47490
+,26278,23002,8905,18649,27023
+,43574,16525,31820,4552,29073
+,18553,41488,44202,26116,37862
+,43863,19201,29330,16639,15261
+,35900,16687,49512,8248,9772
+,17560,33103,16143,26024,35305
+,29293,3129,27128,33396,38638
+,37326,45996,13236,15996,45428
+,32667,46426,5478,19007,42813
+,7915,39167,27644,11841,4623
+,39623,49241,22665,47706,42684
+,18477,2465,49118,15218,1243
+,17685,17137,13814,38957,29380
+,29473,37302,37858,20559,6867
+,29265,13531,13158,12293,21161
+,4474,35154,19288,17259,1872
+,40734,30617,14144,44929,34744
+,16582,15828,13366,21485,47903
+,22649,34539,24290,14915,40394
+,49868,29746,17342,47899,24153
+,38375,38762,7698,24235,29905
+,39538,46972,30552,45160,24645
+,24154,27724,46035,19728,44063
+,36294,39914,19310,28210,44169
+,27275,32977,11394,798,7274
+,16291,41037,31195,35872,18452
+,14132,30757,1988,12391,48307
+,4472,582,48535,39330,11538
+,34258,37740,38132,24161,34489
+,18577,40052,2153,43884,10286
+,24807,23279,445,25643,5297
+,23315,32311,28859,13304,6020
+,4576,36369,35672,1378,4038
+,8637,3370,12687,36741,35856
+,27937,6383,30058,49190,24606
+,44565,29825,3496,1989,49099
+,25596,24725,9243,12815,36016
+,34916,43654,40495,37787,24676
+,45885,1438,28595,13980,4609
+,22238,41808,22083,9202,26989
+,26417,40035,19083,7946,17186
+,41752,33310,19396,45929,28744
+,12488,40909,38360,247,16758
+,7021,43887,26493,26321,41854
+,19702,37769,24977,33078,11546
+,13545,42825,3284,33643,32141
+,11458,41388,9135,48106,26031
+,35873,43176,27371,6831,39913
+,7201,41021,5552,38862,29598
+,9370,45092,47011,3744,32821
+,45570,17380,49061,18570,31825
+,3842,12446,48471,8897,5937
+,3243,39393,42803,47280,6065
+,1726,35971,13364,43191,38469
+,9109,40790,30307,22961,36600
+,19375,9136,23356,37534,33505
+,29726,10883,47609,13078,32856
+,38470,3735,8649,42627,39431
+,18864,28289,9371,9303,25334
+,2297,7103,18116,33864,38558
+,570,12034,17949,2910,17287
+,25025,22733,34508,46464,36508
+,22037,33256,26790,31346,48221
+,185,40223,8971,35878,3926
+,25194,13882,43870,30958,1872
+,21432,46661,26301,37689,37080
+,1212,20512,34830,25018,20983
+,15297,35116,25474,35922,46497
+,41314,36536,35152,46744,5365
+,13746,49946,5277,18413,36457
+,32484,49218,5189,16458,38518
+,20358,47520,28998,36061,9059
+,19860,1197,35473,34696,7584
+,10643,83,14622,2023,48359
+,10822,45349,1694,42189,10234
+,44941,26714,32034,32890,4084
+,46682,5053,24875,47315,34462
+,49346,29016,22576,2253,26144
+,4110,43200,24791,33948,16881
+,26912,16018,37712,3556,43788
+,35711,47954,40373,13287,22265
+,45812,25438,7224,38048,16488
+,5310,32238,24387,29338,24413
+,13099,35903,29946,21207,30696
+,26299,18545,19425,49743,20075
+,25335,6278,21278,39276,31138
+,21106,11979,15564,45371,2509
+,16103,27783,45234,2734,48594
+,32612,18508,33467,23619,49629
+,36967,15114,34649,30349,38314
+,19618,8484,13928,45111,2950
+,6746,13706,1062,7252,23170
+,32119,6138,254,47182,4104
+,4215,12584,1911,46139,24350
+,38601,36575,22574,15228,37815
+,32872,15446,2262,1466,18704
+,34588,44465,31731,25549,24608
+,19673,34635,44263,42226,34917
+,45042,13065,9662,8166,33026
+,22576,24986,11734,1490,10280
+,9299,14668,36862,19617,23176
+,3252,6532,41083,18653,3979
+,33938,44167,8528,9612,1916
+,23916,28562,36676,22022,49824
+,8382,3799,25788,44548,9140
+,25381,38907,7176,16163,41402
+,2748,6069,35749,36413,26493
+,33364,20110,31033,9957,29784
+,7081,13762,10700,2890,34167
+,39814,3213,39904,28835,38442
+,1874,43445,40196,12304,49975
+,1354,12816,35804,48706,26708
+,42374,7024,4939,49284,13675
+,36797,856,27971,31829,34011
+,32489,23471,31080,35790,20643
+,41130,20123,33770,41908,3807
+,13786,47986,31361,24859,10023
+,24166,12565,38625,18221,29809
+,49894,31162,8104,35754,27184
+,35338,6774,5486,11059,23824
+,1887,7418,7932,10,47815
+,36878,35404,48542,27324,14582
+,40456,18633,21709,47444,49588
+,13151,39428,20411,45974,35354
+,44504,22176,22215,11712,37575
+,11077,40585,33148,37472,20296
+,3080,38796,49153,30312,33981
+,2463,46283,25022,39142,15623
+,37706,45261,36708,41960,11868
+,9832,5774,44405,9426,46750
+,1623,41948,45496,5690,41676
+,28960,37306,44374,47719,6237
+,49821,3333,6023,49317,43744
+,34219,42827,14425,33590,35994
+,21775,28049,510,9114,20984
+,4922,12169,17165,30108,26069
+,17985,2352,22689,47366,3785
+,31197,22569,35411,6040,13782
+,5995,47216,20721,48930,48626
+,30448,17409,43282,2973,38508
+,36333,44145,6696,37814,22147
+,7547,5047,19630,20253,48816
+,24335,32847,48668,41706,21603
+,31940,48342,45633,41857,48110
+,28379,39281,21786,6473,29041
+,30088,15795,19305,41110,35355
+,47283,21724,25942,16230,492
+,45447,31975,27053,29707,18201
+,6074,3283,17107,43274,17873
+,1004,15808,2631,15213,25708
+,44731,44163,46567,12923,30084
+,38588,42391,32396,43964,25056
+,12281,22177,9724,30054,6597
+,2093,32042,49303,16058,15545
+,47657,27162,3847,18356,26904
+,38522,34174,5182,4373,19775
+,9571,46187,2095,48607,20224
+,36283,29046,17368,18787,30619
+,29980,12548,3623,15772,47414
+,41857,11789,10500,6477,34237
+,32509,14534,23552,9237,168
+,40338,47950,7749,37124,44191
+,43597,9718,26793,25903,6712
+,13451,48652,26276,9559,3231
+,1921,49831,33679,41675,44
+,26039,675,44182,22205,7926
+,15947,39780,815,4284,31300
+,12454,10173,20577,24235,255
+,35936,17452,353,28261,1560
+,38899,24577,34061,42686,18756
+,49734,38154,47207,32215,528
+,10169,31122,21225,47048,27296
+,17181,16229,424,39820,25048
+,28176,3306,33768,43227,38334
+,42375,4142,28853,7302,49457
+,9147,17698,48900,47514,31928
+,45450,41747,4376,1181,17656
+,17486,21923,4320,12751,23022
+,33600,40656,4285,6732,29593
+,38039,14967,46775,18305,33592
+,4404,887,32537,22879,49309
+,1077,38614,16405,5386,23022
+,49636,46617,21280,46930,21364
+,5457,9449,6328,48880,31470
+,45363,28239,7235,1617,46988
+,31366,15276,11795,46810,16490
+,31611,3412,4121,40205,23688
+,42695,36085,28159,19770,30723
+,9258,26216,44195,39928,16206
+,22767,47613,26102,27019,4216
+,30418,2330,9534,40511,48707
+,48108,27610,18221,12663,44757
+,8229,28848,44757,12286,41455
+,22964,12658,37525,42135,40263
+,16233,8805,32005,38872,20347
+,40157,2963,47920,40389,406
+,46284,16815,10156,45693,48399
+,22492,39633,33195,28098,33409
+,47096,7750,15060,33651,1233
+,9713,10392,17505,44163,26222
+,36518,48057,29411,39211,10628
+,37554,41474,9,40520,46193
+,31076,48997,43947,11679,3167
+,29855,40275,33106,11180,37597
+,5132,21945,32606,39095,44454
+,15783,41254,20423,25420,1582
+,8795,26971,48606,7172,41866
+,13850,39414,46407,27025,21721
+,11319,40901,46072,19568,14751
+,8939,6119,30777,6033,19527
+,14506,20512,49642,36236,38670
+,29875,43896,946,31264,31482
+,29585,49750,38060,7611,28845
+,26205,37815,1524,33045,41568
+,36586,10804,42591,39777,23272
+,41766,13733,43561,49691,19585
+,3744,34190,4296,38144,45112
+,996,31745,9277,33634,15012
+,33572,23623,45720,12429,26059
+,29837,40427,44963,33037,43368
+,27481,41610,12715,35747,44808
+,13507,23577,30815,13223,28338
+,49076,23692,40298,37699,29401
+,38229,18541,38886,32079,12945
+,2368,2677,35767,43161,44078
+,2860,6420,13025,29844,14780
+,39058,21987,22300,35342,35080
+,38101,8624,19728,20750,9276
+,11663,43884,48081,27708,31368
+,39838,28335,4463,6263,6787
+,38890,30543,48212,44843,30088
+,178,16165,5857,5491,23845
+,46638,42554,8366,34405,45545
+,4963,30242,9151,14708,30606
+,3123,43002,36658,31584,31972
+,12241,27267,12867,9519,36378
+,6269,33065,14911,42031,41230
+,10033,12443,16756,37638,41382
+,7477,43842,27967,8022,17513
+,21559,43712,4905,15530,732
+,37375,48328,37417,9644,20436
+,28715,7476,39823,35258,41213
+,30692,37853,18741,38646,49205
+,47669,20061,27056,20296,8892
+,29511,21050,39607,20151,19974
+,21283,29881,41526,41922,24323
+,5893,2352,46563,33463,24651
+,34708,45798,25191,8262,25546
+,24199,5944,9777,13172,27497
+,43626,42850,7177,10345,27880
+,35029,335,32159,9326,11133
+,14710,16123,11256,48149,30742
+,24526,20046,46519,31365,6044
+,32066,7144,10403,25381,48705
+,14846,34711,42955,48030,49910
+,22955,17864,25456,42288,4247
+,16642,23384,29635,44300,27454
+,34103,24599,44998,20150,40899
+,24889,35221,41344,17255,25833
+,29026,17159,39026,41989,24963
+,30806,10412,22836,3196,3132
+,48771,19113,17356,6108,14437
+,37792,49937,32948,12016,2523
+,12012,6560,3826,46333,10475
+,39357,34008,37918,2764,12487
+,27641,31359,38108,39459,42554
+,49767,41791,1647,19054,47198
+,28447,12530,18223,2543,11511
+,12787,16810,49453,11013,37002
+,39832,23477,45104,23660,9231
+,43269,9538,49026,2668,31237
+,26049,40134,36863,23239,19765
+,46951,12841,17064,31898,34677
+,14362,12368,39669,43810,24217
+,18882,31762,48462,26096,23894
+,42687,38209,12493,18976,35780
+,24234,49279,47896,26489,47317
+,41739,35602,26982,13630,10531
+,6211,16542,35281,48078,4727
+,29409,42996,28429,12917,49156
+,11861,26455,33444,46080,43662
+,22431,30733,754,45625,38866
+,41516,49255,37348,12043,9823
+,17731,39334,2012,33657,39838
+,22662,43377,34894,41711,24512
+,32271,44935,30264,41287,14829
+,6179,22231,645,25622,48315
+,42373,49400,34465,7662,16140
+,24786,26539,46955,23225,36102
+,15137,17278,20465,24398,6277
+,24193,42041,19557,15462,15121
+,35612,35349,42883,14404,20208
+,17487,23520,6440,49331,13178
+,2419,22770,27130,18918,46504
+,28600,8430,45278,28221,31520
+,39659,15468,6206,8237,19366
+,41662,3610,32989,1046,27992
+,38185,39972,33157,30304,20228
+,47817,31163,3168,11160,25749
+,3405,48959,4419,48181,35040
+,19543,5363,15685,1450,1117
+,10976,32917,5086,41183,843
+,23994,15150,38602,8239,37530
+,4123,3207,15948,37902,29967
+,11230,7942,44341,29011,30505
+,26184,42108,17998,30264,49098
