OP,A1,A2,A3,A4,A5 
+,11441,29195,6850,17069,24895
+,28634,9180,22583,20944,27988
+,28802,28649,22916,15220,22788
+,22161,25371,23455,11603,21626
+,28680,23573,11077,4201,273
+,13268,12343,6401,15448,18493
+,6203,14606,33096,14578,19817
+,2946,18792,25866,30335,28366
+,349,20078,22206,25855,26729
+,31247,18124,28210,28478,11034
+,3028,21587,18274,25283,15955
+,1486,1396,8235,7406,6420
+,9761,19214,17275,26719,21540
+,5839,33227,24588,3863,13886
+,4317,22474,1889,25570,17014
+,1805,11247,25908,14259,17903
+,9062,11183,31889,13971,14588
+,27999,7336,16466,2644,10662
+,6338,16121,29600,29168,3727
+,12786,15877,3616,14875,20219
+,19711,7641,27342,8703,9594
+,20349,2155,15782,2441,17150
+,20597,12514,5975,12943,19961
+,28049,31869,14264,13435,20403
+,13535,32365,13665,4801,15279
+,29162,23419,23784,20925,4060
+,17920,27532,11896,906,23881
+,20208,32337,6613,25027,26736
+,15454,27633,21681,12991,20998
+,27955,3996,32222,25905,6672
+,15995,5665,5585,14063,26406
+,14571,34051,14016,31081,25488
+,21070,31395,5432,16671,29278
+,23078,28494,11362,13590,21378
+,10901,17561,2588,28512,3857
+,24526,2275,19513,3445,15025
+,27622,26460,28916,3197,4786
+,19144,15159,34928,16494,31985
+,34086,3468,14537,18336,19837
+,3937,7773,7136,23761,15422
+,8085,25157,19798,23765,33459
+,14982,32195,28120,5329,21905
+,17493,2800,18010,19852,7484
+,22388,33024,28869,9930,25372
+,34220,34013,18439,8340,1375
+,14822,26604,55,16075,18894
+,7623,13543,21245,5062,6661
+,28430,33264,8133,7751,33835
+,25505,7937,7416,19161,25554
+,18406,12508,18907,32904,27125
+,27070,12193,25127,6351,30933
+,15522,399,21328,30123,5599
+,7522,23734,10194,5372,21293
+,31017,7481,1922,8129,34028
+,15175,29782,33209,3891,4691
+,26663,3186,13694,24722,32712
+,3843,26398,9529,13098,30339
+,12832,4853,12819,30911,26569
+,2947,486,34613,33210,956
+,14763,7785,29831,14577,17480
+,2722,6534,3995,28989,19015
+,2342,13842,9995,26467,3925
+,7209,29096,13797,7238,25297
+,24311,5270,16141,13384,33694
+,160,31741,4874,31485,33380
+,31578,17492,791,20148,15189
+,2683,17902,25704,3610,34399
+,10819,13517,15,33964,11966
+,18260,33841,5990,1720,25204
+,18491,27596,11739,24173,17767
+,6229,741,10957,725,22780
+,13194,26632,3050,10086,638
+,17741,16642,12471,2975,16233
+,24026,4758,31522,12169,26580
+,18317,3159,20130,20582,29510
+,30585,5207,14379,30206,33307
+,28293,21341,18542,7785,15162
+,24857,15600,12828,10017,16483
+,28989,11784,22600,8518,29009
+,20340,22522,12480,31003,3608
+,29169,5955,18262,27284,7664
+,31560,7221,17245,19381,12704
+,24468,30967,7128,1365,25579
+,12130,24934,10128,25405,25046
+,15912,5235,22721,14666,9606
+,8383,28740,18756,6038,26085
+,22273,11519,10141,17306,26289
+,26094,9207,26885,31968,22585
+,5790,14885,7371,14866,2059
+,2878,23972,15139,17791,34089
+,8033,19573,24649,32320,19620
+,17140,18584,9108,26333,20999
+,10743,2238,23715,25909,22372
+,12632,14966,10049,3492,5737
+,11761,25780,19397,3066,7794
+,21303,2273,17946,4028,14105
+,1123,1771,14641,5469,29645
+,2210,31142,16605,13998,5005
+,1835,18358,23976,4761,34753
+,960,30313,19845,7452,21126
+,17554,28260,6322,17810,13631
+,2199,16498,171,18327,5168
+,17793,25567,19519,17678,8302
+,4864,34596,10090,9826,11617
+,20788,30469,4120,22112,2238
+,13667,10533,34580,28704,29666
+,9181,8623,30970,10184,32894
+,15571,20356,13034,26944,34973
+,24404,17938,17018,15949,7385
+,12171,11292,25737,11592,24887
+,933,8472,8302,29399,17424
+,12814,31223,30197,26560,22541
+,11969,19030,25490,20150,3639
+,15788,19668,15862,21995,9512
+,2027,15871,23780,21722,21789
+,1208,29819,28184,33,11498
+,13398,19363,29541,2812,21094
+,32005,19194,14460,8906,28021
+,6844,23256,6368,22669,31973
+,73,7411,19795,7445,8833
+,20059,27060,23675,25184,22596
+,10522,28206,8436,20481,9851
+,17333,21941,9235,31312,3240
+,25347,18568,11608,8546,8797
+,30604,7917,7755,21021,31648
+,17430,17084,10394,10764,6939
+,15259,24858,29331,14340,10785
+,22206,32686,30236,13176,25242
+,2454,15951,21999,18735,31972
+,23837,23994,27007,1936,14752
+,17684,17147,163,6633,23834
+,2054,27688,33422,16405,19361
+,30166,19711,19016,27982,33422
+,7803,14549,34715,25279,2149
+,33033,15467,9607,34110,29976
+,20033,20888,1414,9998,15550
+,11812,20709,7319,33167,23564
+,13774,11277,5176,22704,13599
+,4161,1622,18907,10858,31023
+,17848,29867,6992,21243,31036
+,13987,25654,23939,1760,667
+,12610,19378,40,6,34643
+,14378,2736,25951,29173,12135
+,17888,29165,20480,17034,31047
+,24915,3445,25974,31653,1801
+,33579,20877,10616,3804,7589
+,23487,20309,8452,586,31779
+,6813,26094,9438,5239,30281
+,33836,9006,1471,27976,23939
+,10999,17897,3646,24587,25850
+,18352,29028,5944,30427,19003
+,15820,9161,17690,33219,31063
+,30769,12784,15082,9882,9057
+,2717,779,9134,1633,25158
+,6669,33011,29951,23536,204
+,22363,4758,3800,21042,22028
+,14260,24926,12229,23138,7794
+,16413,34044,12591,28786,7700
+,6608,19103,10692,28073,14596
+,30427,7702,2744,31843,34961
+,32526,24438,27812,7949,26917
+,5587,6316,8942,25105,17954
+,15741,31451,18527,9669,9826
+,6473,12831,21021,4587,79
+,15103,21431,31034,34267,7914
+,29784,24526,3953,11940,17194
+,2936,29013,266,1688,17815
+,22079,3260,27721,4488,5528
+,3052,238,13941,28156,13574
+,34491,3135,26479,27846,14705
+,3146,33724,23055,18454,32385
+,16565,218,17035,10166,10042
+,22497,27513,12444,8090,24208
+,27510,17230,4045,25934,17978
+,27257,23482,17326,3353,1809
+,33103,11753,8993,31473,14329
+,7023,21160,6017,1831,2028
+,23802,31102,21494,12901,17060
+,20133,17811,18336,21462,7620
+,7654,7792,14978,5312,28061
+,31841,32398,13324,19629,18373
+,29868,34409,5611,12489,12099
+,15804,9582,27001,10125,12024
+,5345,16388,28188,17602,17780
+,5858,21545,6177,11700,32134
+,545,29910,16809,31795,24489
+,3830,647,19170,16374,24371
+,18257,17416,22826,17765,18664
+,5967,25831,13778,17960,11399
+,31753,29993,13081,15470,22324
+,19726,12966,10486,8092,4849
+,22003,31764,12965,11875,24010
+,27842,22988,3816,25976,22235
+,31034,29109,19910,30516,19379
+,28653,24471,23699,15307,12375
+,33436,12841,16259,32105,21626
+,25322,28023,9624,22415,9918
+,24342,25829,33860,12279,13365
+,29930,15662,21841,20070,12507
+,14967,2802,12982,28234,12520
+,589,19276,16220,20731,11567
+,26536,33213,27344,5528,15215
+,26942,23941,29353,30687,28897
+,24571,21079,10585,4126,29723
+,5197,1471,23888,34427,124
+,32310,1997,16526,18085,34826
+,14257,8029,26721,15550,5480
+,306,8629,16968,21910,22168
+,32377,633,26265,7867,33330
+,22856,32193,10650,9927,9609
+,28862,6449,17043,25165,10951
+,26244,6093,33401,17043,22725
+,25747,14798,34703,34002,4374
+,25828,3044,34145,2131,16887
+,16544,10684,2975,23625,9244
+,8665,10679,13152,26814,29229
+,3109,22343,33801,13603,12705
+,9026,13440,28992,1380,7004
+,21389,16215,21047,2383,14492
+,4539,21174,8509,14988,23370
+,30735,19382,9714,725,8414
+,6332,14393,22362,20342,25441
+,11068,26163,29898,30718,16917
+,30753,28437,3377,14312,2940
+,26709,28089,10772,24244,23416
+,6351,15916,15798,23576,2730
+,12087,16265,20928,11527,3131
+,11161,6706,20576,11807,20119
+,17205,3077,25321,16907,20821
+,11107,29523,24634,25956,21020
+,25152,12718,13167,25700,10782
+,5238,24373,5746,28467,29882
+,15382,14602,14609,10225,2929
+,19232,18266,3762,21255,28936
+,27683,466,10250,20538,4464
+,13668,7545,16609,30695,29681
+,1800,9086,32533,8312,25168
+,25915,5465,1513,24603,7104
+,29948,6149,13407,25908,14321
+,20460,12557,23274,23691,9423
+,32332,13195,25786,24154,27502
+,28815,6123,26442,25971,20543
+,3278,20455,8888,1026,34678
+,25487,15389,25746,30673,18972
+,4454,21048,9472,24140,3470
+,18945,6546,12105,5010,24079
+,10987,30170,32374,10790,29842
+,7594,11114,23736,3672,19731
+,12357,15509,7698,31086,5355
+,6190,16696,30,30225,25857
+,19948,19509,12691,17220,15316
+,14710,14428,32211,16708,8607
+,1242,18523,34368,16252,8038
+,896,9609,4823,13417,16777
+,13448,13616,34835,5532,18857
+,10295,20650,3962,25062,2741
+,22209,17310,11580,5408,31560
+,27454,7795,16213,12657,26869
+,2921,20342,7521,14713,22117
+,25281,7481,13034,34873,7015
+,7432,15742,13944,19263,8351
+,18789,24091,8325,21908,17555
+,20328,24899,32202,15769,26898
+,22851,7952,19793,23894,12575
+,34260,14047,22234,2869,32531
+,24058,3532,31131,23344,19713
+,2982,8330,1801,7738,21579
+,31393,29669,6605,28003,19243
+,4290,9729,4849,23126,13732
+,34482,30291,6590,7696,30894
+,10539,33325,19479,23944,10013
+,32268,10961,27096,16032,15480
+,861,34823,14356,32472,26349
+,30228,4415,22394,23893,25769
+,6937,6053,20313,15998,377
+,11818,1574,4815,22781,8595
+,3721,14256,7608,520,1630
+,20091,26914,30373,29634,22005
+,1770,15503,23866,27660,5641
+,10945,23490,11144,17919,33382
+,11542,34340,14881,22739,29692
+,26921,863,11376,7590,9300
+,28869,3851,15658,3965,151
+,10476,11395,12513,9387,9773
+,22375,8026,11060,6485,20386
+,23372,10702,20086,24970,25605
+,6658,20086,23698,12675,11606
+,23637,16836,6310,22212,32048
+,17150,10936,6334,15743,28215
+,13017,5495,20247,12131,30611
+,677,31776,31742,1542,8674
+,16023,10090,33204,7842,582
+,186,28890,29958,27378,4356
+,23170,2768,6062,6751,538
+,6611,26933,21605,18959,28099
+,7370,9619,6509,14906,13449
+,23389,33547,10550,2616,31497
+,21261,11067,2907,23879,8586
+,22025,16989,9903,20614,11746
+,9209,12370,30971,22480,15107
+,34489,30627,30990,21995,14262
+,28216,12456,6225,12316,26815
+,34503,24011,6409,30161,7133
+,22822,21790,6237,21084,31892
+,3876,12293,18043,13022,22368
+,13717,20576,15592,16306,2280
+,29322,2263,33449,22476,18104
+,15711,18029,25861,25606,18341
+,17146,24293,32491,4684,14789
+,22662,11842,28424,27197,22425
+,21869,13504,14775,32780,1129
+,25250,3810,32116,13354,13187
+,695,10595,15779,2038,21053
+,19237,16684,20954,21645,31995
+,16078,17813,32037,8008,20227
+,4043,29907,11649,29197,23142
+,17842,11717,9837,16268,29885
+,29416,31387,3623,3480,5815
+,9303,13143,8267,9256,11196
+,7985,23089,11134,19103,14281
+,26986,25138,21643,3579,1033
+,32745,29707,4324,18346,13591
+,34124,575,30252,6609,24866
+,12176,14391,6029,14695,15066
+,21451,9005,8154,8075,14816
+,16491,6028,6257,7319,23238
+,13929,5461,24071,17781,32902
+,14096,18666,1247,25876,14418
+,28885,33356,7274,8665,29394
+,31837,5168,3190,11024,8184
+,21457,15575,22490,16994,4419
+,21992,31735,20024,10736,33793
+,10988,29874,32057,23355,15837
+,7299,22180,698,7854,7414
+,30119,3047,7501,6829,20135
+,1930,9781,1549,21604,4336
+,17911,32251,32403,23448,7273
+,27266,17769,1378,17288,23082
+,11578,15941,30155,3685,16270
+,17414,10370,33151,27590,34893
+,17599,25110,26181,16944,17849
+,23281,17107,7728,3934,23929
+,5776,31813,23822,24128,12860
+,29540,21534,10863,6445,30381
+,27613,1960,27927,19957,32266
+,25934,32043,22431,20319,13446
+,32787,23344,26503,23982,17218
+,21974,29995,32990,12076,6089
+,25689,34876,2507,18186,22365
+,11649,171,6185,25673,13442
+,34006,7330,29369,11565,489
+,25640,15760,6444,30164,29002
+,20362,33284,5261,5804,20920
+,13485,19075,14702,22902,5298
+,9801,4546,16801,18626,5762
+,11976,29519,4719,18746,6207
+,23746,16600,146,30850,22972
+,30683,22096,9617,8376,32801
+,6369,28142,19238,32918,17709
+,20356,1645,16557,32089,17598
+,7077,5394,2015,12561,28133
+,8671,9716,3497,5619,8296
+,19018,24287,24138,13154,20102
+,8463,432,7262,21643,11913
+,5926,14127,27593,7141,22580
+,9317,25337,12418,11657,28462
+,11816,8125,29095,12936,11701
+,13751,8974,19941,31500,19446
+,23556,2629,26970,18142,34912
+,32325,18179,899,17861,22524
+,9777,418,20478,15034,14879
+,25840,21829,18483,21472,7925
+,7747,30881,13899,22033,8392
+,6973,9482,3631,5447,18560
+,10006,21687,23823,18400,22370
+,34101,23220,21524,33904,1391
+,3996,32735,27103,25552,21826
+,30859,65,14385,380,21256
+,12245,4117,17605,18583,10647
+,33391,23185,28802,33702,14052
+,14722,2743,24745,16536,17598
+,2567,24472,216,11102,31049
+,26778,24489,26085,5769,14576
+,22211,16193,33032,33610,31212
+,33269,32393,25770,32349,19689
+,29503,10362,11581,17220,13416
+,19889,20765,33896,3551,33557
+,33740,21252,11577,1469,9423
+,4848,26700,29162,19958,31711
+,21188,9427,21117,34389,28498
+,20885,13127,20820,26348,8203
+,13081,21561,4325,22039,1076
+,10429,23674,24339,4437,605
+,11375,19906,15268,32237,29994
+,25541,5313,29964,23959,32559
+,16156,1953,24978,14766,19733
+,29542,12960,21513,15873,18542
+,27277,32262,3158,26162,30279
+,17039,11920,30901,12376,20691
+,32500,13917,13403,25093,813
+,5328,7180,18975,6989,28618
+,8333,27046,3999,3332,26163
+,4922,30415,21013,26676,17370
+,9592,7554,5687,16360,8238
+,4549,11155,16402,33052,22583
+,4158,30263,3097,10076,34908
+,20613,26408,17146,21663,5049
+,26391,7874,20891,31028,29691
+,17460,21606,17248,18169,28570
+,11746,20738,30729,26280,1033
+,377,31480,31201,29154,22397
+,9840,5624,12284,25349,2443
+,33895,31124,6063,5007,4683
+,23366,20966,3657,4655,3170
+,8004,7062,22668,15320,14900
+,24946,13222,26628,13090,199
+,32784,7960,2432,25495,6145
+,20481,1656,5148,20947,17112
+,20449,8756,25379,12719,11259
+,18434,22415,4498,12103,28503
+,25206,2384,25834,4458,31270
+,2789,3138,11807,689,1819
+,11213,17028,8995,34770,4239
+,20479,32016,12923,12022,32513
+,10659,19870,30872,2900,10276
+,22108,15066,11095,13881,6247
+,33685,1194,5601,26352,9178
+,11800,31650,26385,33932,31311
+,16370,6538,15809,28484,24460
+,6052,18847,20412,10624,32111
+,32897,19583,14922,26130,5457
+,12622,25309,5088,29418,9478
+,5664,38,27244,12287,13289
+,8795,8227,3564,151,14859
+,21295,639,28223,34763,13649
+,14858,5100,11044,20832,23654
+,12008,15872,9480,22899,9245
+,14719,33554,26432,12116,8729
+,19379,2198,27512,949,33498
+,1377,22058,4689,32219,13807
+,32238,27123,30408,26999,29880
+,18117,1974,14823,16099,13225
+,4380,7989,20517,12245,25677
+,27889,13200,20330,25635,26189
+,14317,4051,27111,9697,25207
+,17193,22380,8404,17199,619
+,15177,6465,20059,34823,34025
+,22249,11050,8334,33666,2809
+,4625,21541,8749,9890,24509
+,22956,181,24933,4009,24078
+,26397,8834,24183,13837,7277
+,20299,33962,1343,7549,33863
+,20824,9323,15095,30015,3992
+,32184,21577,8732,26988,27959
+,4047,10369,28506,12442,13682
+,17979,13633,24162,24181,29397
+,3035,23330,33498,12153,3288
+,14645,14447,23340,3526,10214
+,15684,30832,4125,25499,17715
+,6119,28286,18139,9014,5531
+,32073,31688,3461,10310,9143
+,31826,32127,31840,30625,1090
+,4656,34100,28820,2882,11766
+,31433,23998,27331,21400,15475
+,10403,1000,17267,27735,16589
+,24436,7308,27330,29139,26246
+,27384,28608,21980,12081,27763
+,11906,26104,24019,26468,21041
+,22566,32356,17132,8407,24426
+,21484,19548,14143,11360,6928
+,3002,24338,29988,17101,31018
+,32447,30472,13484,12639,13271
+,23046,1319,18163,34337,34147
+,3245,14755,4012,6946,16925
+,21537,16570,9912,8251,14278
+,26852,2191,20476,8530,13056
+,15547,16261,27219,14787,16557
+,21049,11896,4435,11311,33688
+,15032,17970,5436,17549,19112
+,14271,7733,19227,13406,18592
+,8713,12878,8385,24614,21881
+,4191,16980,4685,4451,24251
+,3167,21595,34593,17835,8135
+,7951,12223,30939,2146,7865
+,30726,31827,12638,24593,32331
+,24166,23785,13667,25730,27795
+,32352,28040,33142,13020,29276
+,29922,10183,2628,27679,21208
+,16514,29017,20343,12948,10081
+,1567,33635,7268,26614,27826
+,19407,21672,25828,2530,2986
+,7116,19822,2182,5231,5385
+,34028,27973,26968,25388,8455
+,26204,4943,21541,21774,28021
+,26065,1825,29954,26254,19135
+,25579,18311,23131,23315,11954
+,18331,1961,12210,8852,18470
+,13653,1367,14381,28109,20201
+,22468,9537,2882,30589,20295
+,7890,2453,892,26553,20177
+,26045,28593,1659,31876,23306
+,14932,21391,6680,33037,21754
+,32259,24599,5769,7880,34528
+,5942,3899,6195,15311,33740
+,8754,13411,22061,14678,21285
+,11702,28624,30342,1064,2233
+,5624,9629,22461,21205,19490
+,7447,28635,21645,15858,14870
+,136,14227,306,5256,31842
+,34596,10582,15029,4571,29404
+,24649,5914,14512,22088,11437
+,8485,27041,24219,28615,32325
+,14369,19323,34897,3234,34997
+,14136,29975,19600,17557,22453
+,2765,671,28324,20188,28506
+,30709,14297,6206,29156,7685
+,28952,13747,18661,10506,2546
+,26780,5047,5244,24035,5837
+,357,4316,13797,9055,17336
+,19354,28864,32725,9849,6091
+,895,23731,1689,21543,13441
+,2652,18685,22090,32325,19059
+,6360,3196,29871,27980,15494
+,28331,28705,15359,13802,4747
+,22570,21822,27579,29211,14213
+,23560,29306,6836,7121,1882
+,4197,14090,26221,12045,20234
+,2957,29878,8099,5039,10279
+,25911,12275,16774,5255,22938
+,28316,8698,28714,9218,27718
+,2956,15279,15803,3450,21863
+,16562,20799,3021,7586,16782
+,32676,30396,29139,21852,20589
+,31265,8628,18116,6247,22252
+,11490,27019,14593,3022,6346
+,17326,27896,28249,21644,15002
+,3792,13383,14510,32355,314
+,11105,27224,24665,22043,17825
+,22974,24945,26089,12792,5274
+,23477,25566,13647,12600,9860
+,10349,34251,26477,7871,12573
+,6078,8077,3131,8363,23708
+,15827,28625,18267,16299,33123
+,18684,33128,10437,16724,21599
+,4404,14991,8524,15692,31322
+,28448,17553,18847,24152,24300
+,19928,15486,20289,2073,11541
+,14103,24654,3276,28623,11291
+,32658,16920,2892,14398,7680
+,25712,11222,25295,111,27432
+,3048,34085,23358,5188,908
+,15490,34855,495,16285,7694
+,30874,20538,26202,14264,33090
+,27836,16184,28594,12530,10793
+,5611,11446,14917,656,27686
+,29129,10226,33415,8260,329
+,33078,27511,34128,8069,4
+,31766,20240,3964,31036,34960
+,16062,9755,17346,4045,13253
+,3791,8052,26150,10796,23759
